Zircaloy-2 (Grade R60802) Total Macroscopic Cross-Section
Energy(eV) XS(b)
6.875 2.29759e+23
7.5 2.29754e+23
8.125 2.29748e+23
8.75 2.29743e+23
9.375 2.29738e+23
10 2.29733e+23
10.625 2.29729e+23
11.25 2.29724e+23
11.875 2.29719e+23
12.5 2.29715e+23
13.75 2.29706e+23
15 2.29698e+23
16.25 2.29689e+23
17.5 2.29681e+23
18.75 2.29673e+23
20 2.29665e+23
21.875 2.29653e+23
23.75 2.29641e+23
25.625 2.29629e+23
27.5 2.29618e+23
29.375 2.29607e+23
31.25 2.29595e+23
33.125 2.29584e+23
35 2.29573e+23
36.875 2.29562e+23
38.75 2.29551e+23
40.625 2.2954e+23
42.5 2.29529e+23
44.375 2.29519e+23
46.25 2.29508e+23
48.125 2.29497e+23
50 2.29487e+23
52.1602 2.29474e+23
54.3204 2.29462e+23
56.25 2.29451e+23
56.4806 2.2945e+23
57.5607 2.29444e+23
58.6408 2.29438e+23
59.4508 2.29434e+23
60.2609 2.29429e+23
61.071 2.29425e+23
61.881 2.29421e+23
62.5 2.29417e+23
62.6911 2.29416e+23
63.0962 2.29414e+23
63.5012 2.29412e+23
63.9062 2.2941e+23
64.3113 2.29408e+23
64.5138 2.29407e+23
64.7163 2.29406e+23
64.9188 2.29405e+23
65.1213 2.29404e+23
65.2817 2.29403e+23
65.442 2.29402e+23
65.6023 2.29402e+23
65.7626 2.29401e+23
65.923 2.29401e+23
66.0031 2.29401e+23
66.0833 2.29401e+23
66.1635 2.29401e+23
66.2436 2.29401e+23
66.3238 2.29402e+23
66.4039 2.29402e+23
66.463 2.29403e+23
66.5221 2.29404e+23
66.5516 2.29405e+23
66.5812 2.29406e+23
66.6107 2.29407e+23
66.6402 2.29409e+23
66.6698 2.2941e+23
66.6993 2.29413e+23
66.7288 2.29416e+23
66.7436 2.29418e+23
66.7583 2.29421e+23
66.7731 2.29424e+23
66.7879 2.29427e+23
66.8027 2.29431e+23
66.8174 2.29435e+23
66.8322 2.29441e+23
66.8469 2.29447e+23
66.8617 2.29454e+23
66.8765 2.29462e+23
66.8891 2.2947e+23
66.9018 2.29479e+23
66.9145 2.29489e+23
66.9271 2.295e+23
66.9398 2.29513e+23
66.9524 2.29527e+23
66.9651 2.29542e+23
66.9777 2.29559e+23
66.9904 2.29577e+23
67.0031 2.29597e+23
67.0157 2.29618e+23
67.0284 2.29641e+23
67.041 2.29665e+23
67.0537 2.29691e+23
67.0663 2.29718e+23
67.079 2.29747e+23
67.0906 2.29774e+23
67.1022 2.29802e+23
67.1254 2.29859e+23
67.1718 2.29974e+23
67.1845 2.30004e+23
67.1971 2.30033e+23
67.2098 2.3006e+23
67.2224 2.30085e+23
67.2404 2.30117e+23
67.2583 2.30144e+23
