U-238(n,tot) ENDFB-8.0
Energy(eV) XS(b)
8573.57 11.6479
8573.86 11.6299
8574.14 11.6124
8574.43 11.5953
8575.16 11.5520
8575.89 11.5098
8576.26 11.4889
8576.62 11.4684
8576.81 11.4584
8576.99 11.4485
8577.17 11.4389
8577.36 11.4297
8577.54 11.4211
8577.63 11.4171
8577.72 11.4134
8577.81 11.4100
8577.90 11.4070
8578.00 11.4043
8578.09 11.4022
8578.18 11.4007
8578.27 11.3999
8578.36 11.3998
8578.45 11.4007
8578.55 11.4026
8578.64 11.4057
8578.73 11.4101
8578.82 11.4160
8578.91 11.4237
8579.00 11.4331
8579.19 11.4584
8579.37 11.4936
8579.55 11.5403
8579.73 11.6000
8579.92 11.6743
8580.10 11.7641
8580.28 11.8703
8580.50 12.0175
8580.72 12.1872
8580.95 12.3905
8581.18 12.6135
8581.64 13.0986
8582.02 13.5105
8582.15 13.6543
8582.22 13.7223
8582.25 13.7555
8582.25 13.7575
8582.26 13.7658
8582.27 13.7730
8582.28 13.7873
8582.34 13.8442
8582.46 13.9685
8582.63 14.1202
8582.87 14.3177
8583.10 14.4784
8583.26 14.5591
8583.42 14.6169
8583.57 14.6494
8583.73 14.6544
8583.86 14.6352
8584.00 14.5936
8584.11 14.5383
8584.17 14.5058
8584.20 14.4894
8584.23 14.4695
8584.28 14.4330
8584.41 14.3215
8584.57 14.1690
8584.72 13.9923
8584.90 13.7557
8585.09 13.4969
8585.45 12.9441
8585.76 12.4789
8585.91 12.2586
8586.07 12.0504
8586.22 11.8553
8586.38 11.6773
8586.53 11.5161
8586.69 11.3717
8586.84 11.2429
8586.99 11.1306
8587.15 11.0326
8587.30 10.9475
8587.46 10.8732
8587.61 10.8090
8587.77 10.7529
8587.92 10.7032
8588.07 10.6584
8588.23 10.6178
8588.33 10.5937
8588.42 10.5708
8588.52 10.5483
8588.61 10.5265
8588.71 10.5048
8588.81 10.4835
8588.90 10.4624
8589.00 10.4413
8589.10 10.4200
8589.19 10.3989
8589.29 10.3776
8589.39 10.3566
8589.48 10.3355
8589.58 10.3148
8589.67 10.2946
8589.77 10.2751
8589.87 10.2563
8589.96 10.2391
8590.06 10.2233
8590.16 10.2100
8590.25 10.1993
8590.35 10.1921
8590.45 10.1891
8590.54 10.1912
8590.64 10.1992
8590.73 10.2142
8590.83 10.2373
8590.93 10.2696
8591.12 10.3678
8591.31 10.5185
8591.50 10.7343
8591.70 11.0251
8591.89 11.3997
8592.08 11.8610
8592.28 12.4153
8592.47 13.0563
8592.66 13.7736
8592.85 14.5460
8593.04 15.3198
8593.22 16.0971
8593.40 16.8544
8593.59 17.5627
8593.75 18.1326
8593.91 18.6189
8593.96 18.7420
8593.96 18.7471
8593.97 18.7622
8593.97 18.7746
8593.98 18.8017
8594.03 18.9077
8594.08 19.0222
8594.12 19.1012
8594.13 19.1162
8594.14 19.1364
8594.19 19.2136
8594.25 19.3019
8594.34 19.4123
8594.44 19.4834
8594.53 19.5138
8594.63 19.5024
8594.74 19.4469
8594.94 19.2123
8595.16 18.8023
8595.38 18.2662
8595.59 17.6434
8595.81 16.9748
8596.01 16.3352
8596.22 15.7177
8596.42 15.1361
8596.63 14.6092
8596.87 14.0580
8597.11 13.5911
8597.14 13.5476
8597.16 13.5033
8597.25 13.3581
8597.34 13.2226
8597.41 13.1254
8597.44 13.0800
8597.46 13.0611
8597.48 13.0252
8597.51 12.9889
8597.52 12.9850
8597.53 12.9722
8597.53 12.9608
8597.56 12.9283
8597.57 12.9123
8597.63 12.8499
8597.68 12.7899
8597.78 12.6780
8597.83 12.6247
8597.97 12.4945
8598.10 12.3763
8598.38 12.1701
8598.92 11.8432
8599.36 11.6387
8599.58 11.5526
8599.80 11.4762
8600.02 11.4080
8600.24 11.3476
8600.46 11.2935
8600.57 11.2687
8600.68 11.2455
8600.79 11.2232
8600.90 11.2021
8601.01 11.1820
8601.12 11.1628
8601.23 11.1445
8601.34 11.1270
8601.45 11.1102
8601.55 11.0942
8601.77 11.0637
8601.99 11.0352
8602.21 11.0083
8602.43 10.9827
8603.00 10.9194
8603.29 10.8877
8603.57 10.8550
8603.93 10.8106
8604.04 10.7973
8604.08 10.7917
8604.10 10.7889
8604.12 10.7859
8604.16 10.7810
8604.25 10.7683
8604.55 10.7260
8604.61 10.7168
8604.79 10.6882
8604.98 10.6586
8605.35 10.5972
8605.88 10.5062
8606.15 10.4597
8606.41 10.4129
8606.68 10.3658
8606.81 10.3423
8606.94 10.3189
8607.08 10.2956
8607.21 10.2727
8607.34 10.2504
8607.47 10.2289
8607.60 10.2083
8607.74 10.1895
8607.87 10.1729
8608.00 10.1591
8608.13 10.1489
8608.27 10.1434
8608.40 10.1438
8608.53 10.1514
8608.66 10.1677
8608.79 10.1944
8608.93 10.2332
8609.06 10.2860
8609.19 10.3556
8609.32 10.4428
8609.46 10.5502
8609.59 10.6796
8609.79 10.9259
8609.99 11.2325
8610.19 11.6043
8610.40 12.0434
8610.60 12.5527
8610.80 13.1257
8611.00 13.7619
8611.21 14.4576
8611.39 15.1512
8611.58 15.8849
8611.73 16.4977
8611.87 17.1340
8612.01 17.7195
8612.06 17.9634
8612.09 18.0954
8612.10 18.1319
8612.12 18.2463
8612.15 18.3934
8612.23 18.7548
8612.35 19.2890
8612.46 19.8280
8612.57 20.3687
8612.69 20.9076
8612.80 21.4404
8612.92 21.9624
8613.07 22.6535
8613.23 23.2986
8613.39 23.8813
8613.54 24.3822
8613.72 24.8408
8613.74 24.8856
8613.78 24.9498
8613.84 25.0705
8613.92 25.1762
8613.96 25.2219
8614.00 25.2594
8614.00 25.2651
8614.02 25.2758
8614.07 25.3077
8614.13 25.3236
8614.22 25.3128
8614.38 25.1851
8614.52 24.9624
8614.66 24.6412
8614.79 24.2612
8614.92 23.8144
8615.05 23.3029
8615.18 22.7450
8615.36 21.9032
8615.54 21.0194
8615.72 20.1126
8615.90 19.2185
8616.02 18.6103
8616.15 18.0271
8616.40 16.9344
8616.46 16.6890
8616.56 16.2967
8616.60 16.1271
8616.63 16.0384
8616.63 16.0274
8616.64 15.9836
8616.65 15.9401
8616.70 15.7797
8616.81 15.3995
8616.95 14.9617
8617.09 14.5641
8617.26 14.1348
8617.43 13.7587
8617.60 13.4280
8617.76 13.1377
8617.93 12.8832
8618.10 12.6597
8618.44 12.2907
8618.63 12.1142
8618.83 11.9624
8619.02 11.8307
8619.22 11.7163
8619.42 11.6166
8619.61 11.5293
8619.81 11.4528
8619.91 11.4180
8620.00 11.3853
8620.10 11.3544
8620.20 11.3256
8620.30 11.2986
8620.40 11.2732
8620.50 11.2493
8620.59 11.2270
8620.79 11.1867
8620.99 11.1519
8621.18 11.1223
8621.38 11.0979
8621.57 11.0783
8621.76 11.0642
8621.94 11.0537
8622.30 11.0411
8622.67 11.0341
8623.03 11.0240
8623.27 11.0113
8623.51 10.9911
8623.70 10.9674
8623.78 10.9567
8623.81 10.9516
8623.83 10.9488
8623.85 10.9449
8623.89 10.9383
8623.89 10.9376
8623.91 10.9350
8623.94 10.9291
8623.97 10.9230
8624.04 10.9102
8624.27 10.8593
8624.33 10.8442
8624.58 10.7783
8624.86 10.6960
8625.14 10.6091
8625.70 10.4347
8625.98 10.3528
8626.25 10.2767
8626.39 10.2407
8626.53 10.2063
8626.67 10.1732
8626.81 10.1414
8626.97 10.1054
8627.14 10.0708
8627.30 10.0371
8627.46 10.0043
8627.62 9.97193
8627.79 9.94006
8627.95 9.90815
8628.11 9.87643
8628.27 9.84439
8628.44 9.81230
8628.76 9.74677
8629.09 9.67922
8629.41 9.60912
8630.06 9.45961
8630.71 9.29474
8631.36 9.11037
8632.01 8.90139
8632.69 8.64723
8633.03 8.50303
8633.37 8.34563
8633.71 8.17214
8634.05 7.98189
8634.39 7.77337
8634.56 7.66352
8634.73 7.55089
8634.98 7.38512
8635.23 7.22573
8635.35 7.15275
8635.48 7.08756
8635.60 7.03341
8635.72 6.99450
8635.85 6.97497
8635.97 6.98087
8636.10 7.01884
8636.22 7.09574
8636.34 7.22141
8636.41 7.30536
8636.47 7.40508
8636.53 7.52195
8636.59 7.65735
8636.65 7.81274
8636.71 7.98657
8636.80 8.26974
8636.89 8.59706
8636.97 8.97556
8637.06 9.40921
8637.14 9.90186
8637.23 10.4572
8637.31 11.0788
8637.40 11.7697
8637.48 12.5420
8637.57 13.3801
8637.65 14.2941
8637.74 15.2851
8637.82 16.3531
8637.91 17.4977
8637.99 18.7172
8638.08 20.0091
8638.18 21.6997
8638.29 23.4691
8638.39 25.3402
8638.49 27.2640
8638.70 31.2772
8638.91 35.3394
8638.99 36.8458
8639.00 36.9991
8639.02 37.4383
8639.04 37.8751
8639.11 39.1129
8639.17 40.3046
8639.36 43.5153
8639.45 44.8588
8639.53 46.1088
8639.63 47.4583
8639.72 48.4913
8639.83 49.6393
8639.87 49.9821
8639.90 50.2579
8639.99 50.8454
8640.11 51.4397
8640.20 51.7213
8640.28 51.8175
8640.36 51.7903
8640.46 51.5947
8640.55 51.2313
8640.70 50.3464
8640.85 49.1221
8640.95 48.1635
8641.05 47.0953
8641.24 44.7076
8641.40 42.5536
8641.56 40.3216
8641.72 38.0637
8641.87 35.8387
8642.07 33.2241
8642.26 30.8171
8642.45 28.6412
8642.55 27.6538
8642.65 26.7449
8642.81 25.3967
8642.96 24.2277
8643.12 23.2273
8643.28 22.3806
8643.39 21.8724
8643.50 21.4235
8643.61 21.0270
8643.72 20.6761
8643.94 20.0849
8644.16 19.6023
8644.28 19.3616
8644.40 19.1347
8644.51 18.9481
8644.56 18.8676
8644.57 18.8484
8644.60 18.7945
8644.66 18.6854
8644.81 18.4328
8644.99 18.1143
8645.17 17.7904
8645.39 17.3902
8645.61 16.9827
8645.82 16.5744
8646.04 16.1730
8646.35 15.6300
8646.66 15.1307
8646.81 14.9008
8646.88 14.8034
8646.91 14.7584
8646.93 14.7417
8646.95 14.7085
8646.99 14.6526
8647.03 14.6028
8647.06 14.5630
8647.09 14.5237
8647.18 14.4087
8647.42 14.1218
8647.66 13.8619
8648.05 13.4900
8648.24 13.3248
8648.44 13.1729
8648.63 13.0317
8648.83 12.9020
8649.02 12.7818
8649.21 12.6716
8649.41 12.5697
8649.60 12.4762
8649.80 12.3894
8649.99 12.3097
8650.19 12.2357
8650.28 12.2010
8650.38 12.1677
8650.48 12.1355
8650.58 12.1050
8650.67 12.0759
8650.77 12.0483
8650.86 12.0241
8650.95 12.0012
8651.04 11.9798
8651.13 11.9600
8651.31 11.9255
8651.49 11.8987
8651.67 11.8805
8651.85 11.8720
8652.03 11.8741
8652.21 11.8877
8652.39 11.9130
8652.57 11.9503
8652.75 11.9989
8652.93 12.0577
8653.11 12.1261
8653.29 12.2019
8653.65 12.3730
8653.95 12.5352
8654.24 12.7244
8654.47 12.8986
8654.56 12.9797
8654.60 13.0172
8654.62 13.0371
8654.64 13.0606
8654.68 13.1028
8654.77 13.2062
8654.98 13.4801
8655.13 13.7274
8655.28 14.0189
8655.43 14.3587
8655.58 14.7492
8655.69 15.0923
8655.81 15.4663
8656.05 16.2939
8656.28 17.2065
8656.52 18.1595
8656.77 19.1799
8656.90 19.6579
8657.03 20.0956
8657.22 20.6515
8657.24 20.7010
8657.26 20.7616
8657.31 20.8762
8657.37 21.0026
8657.41 21.0779
8657.42 21.1060
8657.43 21.1278
8657.48 21.2102
8657.55 21.3031
8657.65 21.4105
8657.83 21.4820
8658.01 21.4056
8658.18 21.1868
8658.33 20.9227
8658.47 20.5874
8658.61 20.1913
8658.75 19.7495
8659.02 18.8121
8659.08 18.5886
8659.11 18.4632
8659.12 18.4411
8659.12 18.4337
8659.13 18.4041
8659.13 18.3782
8659.15 18.3263
8659.16 18.2782
8659.17 18.2559
8659.17 18.2411
8659.17 18.2300
8659.18 18.2040
8659.19 18.1818
8659.20 18.1335
8659.22 18.0631
8659.27 17.8852
8659.31 17.7078
8659.41 17.3559
8659.55 16.8404
8659.70 16.3462
8659.84 15.8792
8659.99 15.4466
8660.13 15.0449
8660.27 14.6786
8660.42 14.3477
8660.56 14.0533
8660.75 13.7087
8660.94 13.4170
8661.14 13.1721
8661.33 12.9685
8661.52 12.7975
8661.71 12.6547
8661.90 12.5348
8662.09 12.4340
8662.19 12.3892
8662.29 12.3477
8662.38 12.3093
8662.48 12.2736
8662.67 12.2095
8662.86 12.1538
8663.05 12.1047
8663.25 12.0614
8663.44 12.0232
8663.63 11.9895
8664.04 11.9290
8664.55 11.8683
8665.06 11.8126
8665.47 11.7635
8665.59 11.7473
8665.65 11.7395
8665.68 11.7350
8665.69 11.7342
8665.69 11.7339
8665.70 11.7329
8665.70 11.7320
8665.71 11.7303
8665.73 11.7283
8665.76 11.7239
8665.79 11.7193
8665.88 11.7065
8665.96 11.6932
8666.22 11.6503
8666.49 11.6044
8667.31 11.4539
8667.72 11.3828
8667.92 11.3497
8668.13 11.3183
8668.33 11.2887
8668.54 11.2608
8668.74 11.2345
8668.95 11.2095
8669.15 11.1858
8669.36 11.1630
8669.56 11.1410
8669.77 11.1197
8669.97 11.0988
8670.18 11.0784
8670.38 11.0584
8670.59 11.0386
8671.00 10.9997
8671.41 10.9614
8673.05 10.8123
8674.10 10.7185
8675.81 10.5650
8676.66 10.4861
8677.09 10.4457
8677.30 10.4252
8677.51 10.4046
8677.73 10.3836
8677.83 10.3732
8677.94 10.3628
8678.05 10.3523
8678.15 10.3420
8678.26 10.3316
8678.36 10.3214
8678.47 10.3113
8678.58 10.3014
8678.69 10.2918
8678.79 10.2826
8678.90 10.2737
8679.00 10.2654
8679.11 10.2577
8679.22 10.2508
8679.32 10.2447
8679.43 10.2395
8679.64 10.2328
8679.86 10.2317
8680.07 10.2373
8680.28 10.2505
8680.50 10.2718
8680.92 10.3382
8681.45 10.4514
8681.71 10.5108
8681.97 10.5636
8682.13 10.5894
8682.29 10.6095
8682.42 10.6212
8682.48 10.6249
8682.49 10.6256
8682.51 10.6264
8682.51 10.6264
8682.51 10.6265
8682.52 10.6266
8682.52 10.6268
8682.54 10.6273
8682.55 10.6277
8682.61 10.6287
8682.75 10.6266
8682.91 10.6156
8683.07 10.5960
8683.35 10.5440
8683.62 10.4723
8684.17 10.2932
8684.51 10.1745
8684.68 10.1173
8684.85 10.0626
8685.03 10.0105
8685.20 9.96208
8685.37 9.91704
8685.54 9.87534
8685.71 9.83658
8685.88 9.80093
8686.05 9.76783
8686.22 9.73693
8686.39 9.70788
8686.57 9.68035
8686.74 9.65405
8686.91 9.62871
8687.02 9.61253
8687.13 9.59675
8687.35 9.56564
8687.58 9.53508
8687.80 9.50497
8688.24 9.44492
8688.69 9.38462
8690.47 9.13275
8692.25 8.85355
8693.14 8.70017
8694.03 8.53558
8694.33 8.47733
8694.63 8.41769
8694.93 8.35673
8695.08 8.32582
8695.23 8.29491
8695.38 8.26364
8695.53 8.23233
8695.68 8.20109
8695.83 8.17031
8695.98 8.13976
8696.13 8.10992
8696.28 8.08107
8696.43 8.05377
8696.58 8.02804
8696.73 8.00452
8696.88 7.98370
8697.03 7.96621
8697.18 7.95231
8697.33 7.94263
8697.48 7.93760
8697.63 7.93754
8697.78 7.94269
8697.93 7.95309
8698.22 7.98867
8698.52 8.04039
8698.82 8.09967
8699.23 8.17147
8699.44 8.19284
8699.65 8.19822
8699.78 8.19094
8699.95 8.16931
8700.02 8.15408
8700.05 8.14664
8700.07 8.14270
8700.10 8.13569
8700.14 8.12363
8700.24 8.09264
8700.36 8.04255
8700.49 7.98303
8700.69 7.86833
8700.90 7.73139
8701.07 7.59935
8701.24 7.45552
8701.33 7.38037
8701.37 7.34203
8701.40 7.31952
8701.42 7.29504
8701.47 7.25480
8701.58 7.14596
8701.95 6.79125
8702.31 6.45324
8702.48 6.28801
8702.66 6.12620
8702.87 5.93273
8703.08 5.74612
8703.30 5.56507
8703.51 5.38871
8703.73 5.21511
8703.94 5.04459
8704.16 4.87500
8704.37 4.70510
8704.58 4.53296
8704.80 4.35928
8705.01 4.18266
8705.23 4.00284
8705.44 3.82006
8705.65 3.63515
8706.08 3.26705
8706.25 3.12583
8706.42 2.99333
8706.59 2.87265
8706.76 2.77147
8706.94 2.69699
8707.02 2.67345
8707.11 2.66098
8707.19 2.66143
8707.28 2.67689
8707.36 2.70970
8707.45 2.76248
8707.53 2.83916
8707.62 2.94124
8707.70 3.07302
8707.79 3.23841
8707.87 3.44431
8707.96 3.69061
8708.04 3.98448
8708.13 4.33130
8708.21 4.74194
8708.30 5.21300
8708.38 5.75529
8708.47 6.37551
8708.51 6.72116
8708.55 7.08060
8708.60 7.47188
8708.64 7.87768
8708.68 8.31825
8708.72 8.77400
8708.77 9.26756
8708.81 9.77686
8708.85 10.3271
8708.89 10.9074
8708.94 11.5186
8708.98 12.1464
8709.02 12.8215
8709.06 13.5134
8709.11 14.2557
8709.15 15.0147
8709.21 16.1194
8709.27 17.4163
8709.33 18.7748
8709.42 20.6916
8709.50 22.7300
8709.58 24.9419
8709.66 27.2751
8709.73 29.1984
8709.79 31.1787
8709.85 33.2442
8709.92 35.3934
8709.98 37.6603
8710.04 39.9715
8710.17 44.8178
8710.28 49.1888
8710.39 53.6906
8710.60 63.0829
8710.89 76.2705
8711.11 85.7418
8711.21 90.3203
8711.32 94.6577
8711.47 100.314
8711.62 105.334
8711.74 108.896
8711.86 111.921
8711.95 113.774
8712.04 115.456
8712.06 115.719
8712.11 116.370
8712.15 116.922
8712.24 117.774
8712.33 118.267
8712.41 118.459
8712.49 118.358
8712.58 117.972
8712.72 116.654
8712.87 114.583
8713.00 112.062
8713.14 109.052
8713.27 105.586
8713.40 101.794
8713.54 97.7007
8713.67 93.4468
8713.94 84.6657
8714.08 79.8464
8714.23 75.1559
8714.37 70.6211
8714.52 66.2901
8714.65 62.5003
8714.78 58.9611
8714.92 55.6557
8715.05 52.5899
8715.18 49.7641
8715.32 47.1739
8715.45 44.8117
8715.58 42.6668
8715.72 40.7129
8715.85 38.9655
8715.98 37.3836
8716.12 35.9763
8716.25 34.7078
8716.38 33.5833
8716.52 32.5794
8716.65 31.6838
8716.82 30.6780
8716.99 29.8122
8717.16 29.0556
8717.33 28.3983
8717.56 27.6226
8717.79 26.9564
8718.02 26.3630
8718.25 25.8143
8718.42 25.4241
8718.59 25.0415
8718.66 24.8787
8718.69 24.8018
8718.70 24.7814
8718.73 24.7157
8718.79 24.5863
8718.91 24.3148
8719.11 23.8535
8719.31 23.3886
8719.50 22.9348
8719.69 22.4822
8720.08 21.6034
8720.27 21.1855
8720.46 20.7906
8720.66 20.4180
8720.85 20.0733
8721.06 19.7217
8721.27 19.4032
8721.59 18.9775
8721.91 18.6055
8721.94 18.5761
8721.99 18.5149
8722.05 18.4560
8722.10 18.4043
8722.13 18.3727
8722.13 18.3697
8722.14 18.3666
8722.15 18.3555
8722.16 18.3444
8722.16 18.3424
8722.16 18.3394
8722.18 18.3273
8722.19 18.3154
8722.21 18.2915
8722.28 18.2239
8722.35 18.1576
8722.43 18.0804
8722.64 17.8897
8722.85 17.7085
8723.27 17.3667
8723.69 17.0507
8724.11 16.7611
8724.35 16.6028
8724.60 16.4540
8724.84 16.3137
8725.09 16.1813
8725.33 16.0563
8725.58 15.9377
8725.82 15.8246
8726.07 15.7161
8726.60 15.4915
8727.13 15.2764
8727.29 15.2114
8727.35 15.1892
8727.38 15.1782
8727.39 15.1746
8727.39 15.1734
8727.40 15.1687
8727.43 15.1565
8727.51 15.1270
8727.73 15.0418
8728.11 14.8970
8728.30 14.8275
8728.49 14.7603
8728.73 14.6817
8728.96 14.6074
8729.19 14.5371
8729.42 14.4708
8729.65 14.4088
8729.89 14.3521
8730.35 14.2672
8730.68 14.2529
8730.81 14.2650
8730.86 14.2748
8730.90 14.2812
8730.91 14.2839
8730.94 14.2913
8730.98 14.3047
8731.00 14.3104
8731.03 14.3182
8731.08 14.3409
8731.26 14.4343
8731.44 14.5715
8731.60 14.7450
8731.76 14.9676
8731.92 15.2225
8732.07 15.5223
8732.22 15.8706
8732.37 16.2603
8732.53 16.6920
8732.68 17.1533
8732.98 18.1349
8733.12 18.5965
8733.26 19.0444
8733.41 19.4741
8733.55 19.8689
8733.67 20.1839
8733.79 20.4575
8733.83 20.5391
8733.85 20.5790
8733.89 20.6371
8733.92 20.6953
8733.95 20.7436
8733.96 20.7575
8733.97 20.7771
8734.02 20.8380
8734.08 20.9136
8734.18 21.0101
8734.29 21.0749
8734.40 21.0938
8734.52 21.0673
8734.63 20.9974
8734.74 20.8849
8734.85 20.7347
8735.09 20.3056
8735.33 19.7612
8735.56 19.1428
8735.80 18.4926
8735.93 18.1211
8736.07 17.7574
8736.20 17.4064
8736.34 17.0722
8736.47 16.7577
8736.61 16.4648
8736.74 16.1947
8736.88 15.9477
8737.01 15.7235
8737.15 15.5214
8737.28 15.3401
8737.42 15.1781
8737.55 15.0338
8737.69 14.9055
8737.82 14.7913
8737.96 14.6904
8738.08 14.6067
8738.20 14.5311
8738.33 14.4624
8738.45 14.4004
8738.58 14.3431
8738.70 14.2904
8738.82 14.2415
8738.95 14.1964
8739.07 14.1537
8739.19 14.1136
8739.44 14.0398
8739.69 13.9725
8739.94 13.9103
8740.18 13.8520
8740.43 13.7973
8740.68 13.7453
8740.93 13.6962
8741.05 13.6725
8741.17 13.6495
8741.30 13.6270
8741.42 13.6054
8741.54 13.5843
8741.67 13.5641
8741.79 13.5445
8741.91 13.5259
8742.09 13.5002
8742.27 13.4767
8742.45 13.4555
8742.63 13.4371
8742.86 13.4181
8743.08 13.4039
8743.31 13.3948
8743.53 13.3906
8743.98 13.3947
8744.43 13.4079
8744.52 13.4106
8744.88 13.4185
8745.27 13.4184
8745.42 13.4155
8745.48 13.4140
8745.51 13.4132
8745.52 13.4128
8745.55 13.4120
8745.59 13.4109
8745.68 13.4077
8745.91 13.3993
8746.12 13.3920
8746.70 13.3861
8747.18 13.4052
8747.42 13.4203
8747.66 13.4349
8748.00 13.4472
8748.13 13.4473
8748.18 13.4463
8748.20 13.4459
8748.22 13.4454
8748.23 13.4450
8748.26 13.4438
8748.33 13.4403
8748.50 13.4271
8748.70 13.4018
8748.90 13.3661
8749.22 13.2882
8749.54 13.1910
8749.86 13.0829
8750.18 12.9725
8750.41 12.8954
8750.64 12.8233
8750.88 12.7569
8751.11 12.6972
8751.23 12.6695
8751.34 12.6437
8751.46 12.6193
8751.57 12.5963
8751.69 12.5745
8751.81 12.5540
8751.92 12.5345
8752.04 12.5160
8752.16 12.4982
8752.27 12.4814
8752.39 12.4652
8752.50 12.4496
8752.62 12.4344
8752.74 12.4198
8752.85 12.4055
8752.97 12.3916
8753.20 12.3645
8753.43 12.3383
8753.67 12.3127
8753.90 12.2876
8754.20 12.2557
8754.50 12.2242
8754.79 12.1931
8755.09 12.1624
8755.24 12.1472
8755.39 12.1322
8755.54 12.1173
8755.69 12.1028
8755.84 12.0884
8755.99 12.0746
8756.14 12.0611
8756.29 12.0481
8756.44 12.0357
8756.59 12.0240
8756.74 12.0130
8756.89 12.0029
8757.04 11.9937
8757.19 11.9854
8757.48 11.9717
8757.78 11.9613
8758.08 11.9533
8758.68 11.9368
8758.97 11.9248
8759.25 11.9082
8759.44 11.8950
8759.53 11.8887
8759.56 11.8861
8759.58 11.8847
8759.60 11.8828
8759.61 11.8822
8759.61 11.8821
8759.61 11.8818
8759.63 11.8805
8759.64 11.8794
8759.67 11.8771
8759.75 11.8709
8759.82 11.8648
8760.04 11.8481
8760.25 11.8352
8760.39 11.8304
8760.65 11.8326
8760.92 11.8565
8761.15 11.9016
8761.39 11.9730
8761.62 12.0733
8761.85 12.2025
8762.09 12.3576
8762.32 12.5321
8762.78 12.8982
8762.94 13.0135
8763.10 13.1159
8763.26 13.2019
8763.42 13.2677
8763.55 13.3052
8763.68 13.3248
8763.79 13.3270
8763.84 13.3240
8763.86 13.3216
8763.87 13.3214
8763.87 13.3207
8763.88 13.3200
8763.89 13.3186
8763.93 13.3112
8764.04 13.2860
8764.15 13.2445
8764.27 13.1898
8764.43 13.0938
8764.60 12.9789
8764.76 12.8484
8764.92 12.7084
8765.34 12.3345
8765.54 12.1553
8765.75 11.9895
8766.00 11.8108
8766.25 11.6515
8766.49 11.5059
8766.74 11.3659
8766.79 11.3366
8766.91 11.2643
8767.04 11.1899
8767.15 11.1199
8767.19 11.0906
8767.22 11.0734
8767.25 11.0554
8767.29 11.0227
8767.41 10.9416
8767.72 10.7012
8768.53 10.0217
8768.76 9.87469
8768.98 9.78251
8769.09 9.76530
8769.20 9.77298
8769.32 9.81009
8769.43 9.88077
8769.54 9.99156
8769.65 10.1476
8769.76 10.3547
8769.87 10.6162
8769.99 10.9429
8770.10 11.3346
8770.21 11.8042
8770.32 12.3482
8770.39 12.7393
8770.46 13.1652
8770.53 13.6267
8770.60 14.1244
8770.64 14.3757
8770.68 14.7370
8770.71 14.9437
8770.73 15.1389
8770.77 15.4651
8770.88 16.3792
8770.98 17.4182
8771.09 18.5250
8771.18 19.5456
8771.28 20.6040
8771.46 22.8440
8771.65 25.2138
8771.83 27.6191
8772.03 30.1960
8772.23 32.6277
8772.27 33.1209
8772.27 33.1435
8772.28 33.2338
8772.29 33.3236
8772.31 33.5018
8772.35 33.9282
8772.38 34.3322
8772.54 35.8389
8772.63 36.6273
8772.71 37.2732
8772.79 37.7853
8772.81 37.9184
8772.84 38.0958
8772.91 38.4094
8772.98 38.7444
8773.09 39.0695
8773.22 39.2565
8773.33 39.2377
8773.44 39.0686
8773.57 38.6681
8773.71 38.0695
8773.84 37.2868
8773.97 36.3555
8774.10 35.2961
8774.23 34.1359
8774.44 32.1983
8774.64 30.1919
8774.85 28.1939
8775.05 26.2757
8775.20 24.9909
8775.34 23.7953
8775.48 22.6889
8775.63 21.6765
8775.77 20.7536
8775.92 19.9314
8776.06 19.1996
8776.21 18.5528
8776.34 18.0251
8776.47 17.5618
8776.60 17.1528
8776.73 16.7925
8776.87 16.4730
8777.00 16.1938
8777.13 15.9474
8777.26 15.7295
8777.40 15.5347
8777.53 15.3624
8777.66 15.2080
8777.79 15.0689
8778.06 14.8282
8778.32 14.6261
8778.54 14.4818
8778.75 14.3534
8779.19 14.1309
8779.62 13.9429
8780.05 13.7801
8780.27 13.7058
8780.48 13.6361
8780.70 13.5699
8780.92 13.5076
8781.13 13.4484
8781.24 13.4203
8781.35 13.3930
8781.46 13.3666
8781.57 13.3412
8781.67 13.3168
8781.78 13.2934
8781.97 13.2547
8782.17 13.2201
8782.31 13.1970
8782.46 13.1771
8782.60 13.1604
8782.74 13.1473
8782.89 13.1381
8783.03 13.1331
8783.32 13.1367
8783.61 13.1597
8783.90 13.2025
8784.19 13.2645
8784.47 13.3440
8784.95 13.5093
8785.13 13.5795
8785.21 13.6097
8785.24 13.6220
8785.26 13.6290
8785.27 13.6331
8785.30 13.6459
8785.36 13.6730
8785.51 13.7358
8785.93 13.9175
8786.23 14.0384
8786.41 14.1072
8786.59 14.1675
8786.78 14.2163
8786.96 14.2506
8787.16 14.2687
8787.37 14.2632
8787.52 14.2412
8787.59 14.2276
8787.62 14.2186
8787.64 14.2149
8787.66 14.2089
8787.70 14.1976
8787.79 14.1665
8787.87 14.1366
8787.90 14.1240
8787.96 14.0963
8788.21 13.9648
8788.45 13.8051
8788.64 13.6732
8789.13 13.2989
8789.38 13.1176
8789.62 12.9512
8789.87 12.8030
8790.12 12.6767
8790.36 12.5717
8790.49 12.5274
8790.61 12.4880
8790.73 12.4532
8790.86 12.4233
8790.98 12.3978
8791.10 12.3766
8791.26 12.3558
8791.41 12.3418
8791.57 12.3345
8791.72 12.3345
8791.87 12.3425
8792.03 12.3593
8792.18 12.3862
8792.34 12.4245
8792.49 12.4756
8792.64 12.5411
8792.80 12.6222
8792.95 12.7202
8793.11 12.8359
