U-235(n,g) ENDFB-8.0
Energy(eV) XS(b)
256.405 5.71853
256.408 5.59502
256.411 5.46985
256.414 5.34360
256.417 5.21244
256.420 5.08570
256.423 4.95953
256.426 4.83442
256.429 4.71083
256.432 4.58917
256.434 4.46980
256.437 4.35304
256.440 4.23915
256.443 4.12836
256.449 3.91670
256.455 3.71896
256.461 3.53544
256.466 3.36320
256.472 3.20757
256.478 3.06481
256.484 2.93407
256.490 2.81442
256.495 2.70492
256.501 2.60465
256.507 2.51272
256.513 2.42275
256.519 2.34173
256.525 2.26733
256.532 2.19884
256.538 2.13463
256.544 2.07620
256.550 2.02196
256.556 1.97148
256.562 1.92361
256.568 1.87957
256.581 1.79935
256.593 1.72749
256.605 1.66357
256.617 1.60532
256.630 1.55272
256.642 1.50413
256.654 1.45974
256.666 1.41832
256.679 1.38015
256.703 1.31125
256.727 1.25046
256.752 1.19667
256.776 1.14882
256.801 1.10631
256.825 1.06822
256.850 1.03429
256.874 1.00418
256.899 0.977744
256.923 0.954600
256.948 0.934766
256.972 0.918213
256.997 0.905036
257.021 0.895261
257.046 0.889183
257.070 0.887166
257.082 0.887834
257.095 0.889722
257.107 0.892967
257.119 0.897637
257.131 0.903961
257.144 0.912013
257.156 0.922147
257.168 0.934465
257.180 0.949370
257.192 0.967277
257.205 0.988910
257.217 1.01462
257.229 1.04579
257.241 1.08322
257.248 1.10531
257.254 1.12945
257.260 1.15636
257.266 1.18649
257.272 1.22038
257.278 1.25866
257.284 1.30199
257.290 1.35095
257.299 1.43272
257.308 1.52344
257.317 1.61159
257.321 1.64886
257.326 1.67974
257.335 1.72356
257.344 1.75616
257.348 1.77473
257.353 1.79661
257.357 1.82312
257.361 1.85473
257.366 1.89520
257.371 1.94089
257.376 1.99248
257.380 2.04984
257.385 2.11288
257.390 2.18151
257.394 2.25564
257.399 2.33519
257.405 2.44069
257.411 2.55198
257.416 2.67254
257.422 2.79755
257.434 3.06529
257.445 3.34260
257.451 3.47999
257.457 3.60920
257.462 3.73106
257.468 3.83750
257.474 3.92830
257.480 3.99676
257.485 4.04226
257.491 4.06119
257.497 4.05289
257.503 4.01739
257.509 3.95635
257.514 3.87242
257.520 3.76900
257.526 3.64998
257.532 3.51937
257.538 3.38103
257.549 3.09227
257.555 2.94990
257.561 2.81084
257.567 2.67656
257.572 2.54807
257.578 2.42603
257.584 2.31078
257.590 2.20428
257.595 2.10613
257.601 2.01424
257.607 1.92840
257.612 1.84832
257.618 1.77370
257.623 1.70422
257.629 1.63955
257.635 1.57834
257.640 1.52241
257.646 1.47035
257.651 1.42189
257.657 1.37675
257.663 1.33469
257.668 1.29549
257.674 1.25892
257.680 1.22422
257.685 1.19240
257.691 1.16268
257.696 1.13490
257.702 1.10893
257.708 1.08464
257.719 1.04064
257.730 1.00209
257.741 0.968312
257.752 0.938757
257.764 0.912966
257.775 0.890387
257.786 0.871134
257.797 0.854781
257.808 0.841196
257.820 0.830240
257.831 0.822149
257.842 0.816972
257.853 0.815025
257.865 0.816890
257.876 0.823436
257.887 0.836131
257.898 0.857396
257.909 0.891332
257.915 0.915096
257.921 0.945024
257.926 0.982819
257.932 1.03064
257.937 1.09106
257.943 1.16669
257.950 1.28457
257.957 1.42233
257.964 1.55538
257.968 1.60808
257.971 1.64661
257.977 1.68083
257.982 1.69964
257.988 1.73596
257.991 1.76934
257.994 1.81631
257.996 1.87556
257.999 1.94526
258.007 2.21176
258.009 2.27041
258.012 2.31464
258.014 2.33895
258.016 2.33997
258.018 2.30297
258.021 2.22860
258.024 2.12176
258.027 2.00251
258.032 1.75380
258.035 1.64229
258.038 1.54184
258.040 1.45304
258.043 1.37814
258.048 1.25595
258.053 1.16369
258.058 1.09388
258.064 1.03982
258.069 0.999233
258.074 0.967899
258.079 0.943633
258.090 0.910158
258.100 0.891162
258.111 0.881695
258.121 0.879138
258.132 0.881990
258.142 0.889266
258.152 0.900437
258.163 0.915230
258.173 0.933743
258.184 0.955671
258.194 0.981340
258.204 1.01102
258.215 1.04544
258.225 1.08443
258.236 1.12938
258.246 1.18019
258.257 1.23878
258.262 1.27085
258.267 1.30516
258.272 1.34188
258.278 1.38122
258.283 1.42339
258.288 1.46862
258.293 1.51814
258.298 1.57038
258.304 1.62656
258.309 1.68702
258.314 1.75215
258.319 1.82235
258.324 1.89808
258.330 1.97984
258.335 2.06992
258.340 2.16552
258.345 2.26887
258.351 2.38065
258.356 2.50151
258.361 2.63216
258.366 2.77329
258.371 2.92557
258.376 3.08634
258.381 3.25540
258.387 3.43980
258.392 3.63240
258.397 3.84067
258.402 4.05579
258.407 4.28516
258.412 4.51797
258.422 5.00079
258.432 5.47209
258.437 5.69142
258.442 5.88549
258.447 6.05498
258.452 6.18670
258.457 6.28017
258.462 6.32762
258.467 6.32875
258.472 6.28358
258.477 6.19261
258.482 6.06357
258.488 5.89710
258.493 5.70626
258.498 5.49046
258.503 5.26482
258.513 4.79039
258.523 4.32202
258.528 4.09611
258.533 3.88420
258.539 3.63624
258.545 3.40924
258.551 3.19932
258.557 3.00613
258.564 2.82895
258.570 2.66685
258.576 2.51877
258.582 2.38362
258.588 2.25839
258.594 2.14605
258.600 2.04351
258.606 1.94986
258.612 1.86426
258.619 1.78595
258.625 1.71424
258.631 1.64850
258.637 1.58723
258.643 1.53189
258.649 1.48101
258.655 1.43417
258.661 1.39102
258.667 1.35123
258.674 1.31452
258.680 1.28061
258.686 1.24878
258.692 1.21985
258.704 1.16835
258.716 1.12428
258.729 1.08660
258.741 1.05424
258.753 1.02704
258.765 1.00417
258.777 0.985235
258.790 0.969788
258.802 0.957863
258.814 0.949187
258.826 0.943724
258.839 0.941536
258.851 0.942851
258.863 0.947983
258.875 0.957478
258.888 0.972292
258.900 0.993345
258.912 1.02226
258.924 1.06081
258.931 1.08577
258.937 1.11341
258.944 1.14425
258.950 1.17654
258.956 1.20985
258.963 1.24116
258.969 1.26875
258.976 1.29070
258.982 1.30517
258.987 1.31435
258.993 1.31980
258.999 1.32306
259.006 1.32672
259.013 1.33232
259.020 1.34149
259.027 1.35503
259.032 1.36614
259.036 1.37878
259.041 1.39341
259.045 1.40924
259.049 1.42679
259.054 1.44507
259.058 1.46419
259.063 1.48389
259.067 1.50433
259.072 1.52427
259.076 1.54382
259.080 1.56264
259.085 1.58077
259.089 1.59707
259.094 1.61164
259.098 1.62420
259.104 1.63806
259.110 1.64705
259.117 1.65097
259.123 1.64988
259.129 1.64408
259.135 1.63408
259.141 1.62050
259.148 1.60435
259.154 1.58581
259.160 1.56584
259.166 1.54508
259.172 1.52407
259.179 1.50329
259.185 1.48310
259.191 1.46380
259.197 1.44587
259.206 1.42213
259.215 1.40112
259.223 1.38292
259.232 1.36752
259.250 1.34475
259.267 1.33189
259.285 1.32769
259.302 1.33125
259.320 1.34182
259.338 1.35874
259.355 1.38183
259.373 1.41084
259.390 1.44573
259.408 1.48636
259.425 1.53346
259.443 1.58686
259.461 1.64770
259.478 1.71596
259.496 1.79325
259.513 1.88022
259.531 1.97812
259.548 2.08775
259.557 2.14806
259.566 2.21216
259.575 2.28032
259.583 2.35201
259.592 2.42919
259.601 2.51143
259.610 2.59912
259.619 2.69159
259.627 2.79143
259.636 2.89811
259.645 3.01217
259.654 3.13422
259.663 3.26489
259.671 3.40486
259.680 3.55488
259.689 3.71384
259.698 3.88619
259.706 4.07104
259.715 4.26928
259.724 4.47928
259.733 4.70676
259.742 4.95021
259.750 5.21038
259.759 5.48462
259.768 5.78654
259.777 6.10707
259.786 6.44585
259.795 6.80192
259.804 7.17355
259.813 7.55807
259.822 7.95171
259.831 8.34940
259.840 8.74474
259.849 9.12994
259.858 9.49595
259.867 9.83281
259.876 10.1301
259.885 10.3776
259.894 10.5660
259.903 10.6881
259.912 10.7389
259.921 10.7167
259.930 10.6230
259.939 10.4624
259.948 10.2420
259.957 9.97089
259.966 9.65923
259.975 9.31742
259.984 8.95546
259.993 8.58246
260.011 7.83352
260.029 7.11751
260.038 6.78096
260.047 6.46146
260.059 6.05420
260.072 5.68161
260.084 5.34316
260.096 5.03739
260.109 4.76229
260.121 4.51559
260.133 4.29495
260.145 4.09807
260.158 3.92277
260.170 3.76702
260.182 3.62898
260.195 3.50699
260.207 3.39957
260.219 3.30538
260.232 3.22326
260.244 3.15219
260.256 3.09127
260.268 3.03973
260.281 2.99688
260.293 2.96214
260.305 2.93501
260.318 2.91509
260.330 2.90201
260.342 2.89548
260.355 2.89529
260.367 2.90127
260.379 2.91328
260.391 2.93127
260.404 2.95521
260.416 2.98513
260.428 3.02110
260.441 3.06287
260.453 3.11131
260.465 3.16630
260.477 3.22814
260.490 3.29714
260.502 3.37372
260.514 3.45832
260.527 3.55150
260.539 3.65387
260.551 3.76615
260.564 3.88917
260.576 4.02386
260.588 4.17129
260.600 4.33271
260.613 4.50952
260.625 4.70331
260.637 4.91593
260.650 5.14948
260.662 5.40636
260.674 5.68934
260.687 6.00156
260.699 6.34664
260.711 6.72868
260.723 7.15239
260.736 7.62310
260.748 8.14680
260.760 8.73019
260.773 9.38065
260.779 9.73644
260.785 10.1061
260.791 10.5029
260.797 10.9149
260.803 11.3568
260.810 11.8152
260.816 12.3061
260.822 12.8144
260.834 13.9085
260.842 14.6827
260.850 15.5012
260.858 16.3618
260.866 17.2605
260.874 18.1912
260.882 19.1449
260.890 20.1098
260.898 21.0706
260.906 22.0088
260.914 22.9027
260.922 23.7284
260.930 24.4606
260.938 25.0745
260.946 25.5476
260.954 25.8619
260.962 26.0053
260.970 25.9717
260.978 25.7621
260.986 25.3880
260.994 24.8748
261.002 24.2329
261.010 23.5030
261.019 22.6933
261.027 21.8485
261.035 20.9700
261.043 20.0881
261.051 19.2191
261.059 18.3859
261.067 17.5772
261.075 16.8195
261.083 16.0982
261.091 15.4335
261.099 14.8393
261.106 14.2967
261.114 13.7906
261.122 13.3330
261.129 12.9103
261.137 12.5318
261.145 12.1858
261.152 11.8796
261.160 11.6032
261.168 11.3623
261.175 11.1489
261.183 10.9672
261.191 10.8110
261.198 10.6833
261.206 10.5808
261.213 10.5026
261.221 10.4474
261.229 10.4160
261.236 10.4072
261.244 10.4207
261.252 10.4568
261.259 10.5143
261.267 10.5937
261.274 10.6951
261.282 10.8206
261.290 10.9675
261.297 11.1401
261.305 11.3347
261.313 11.5575
261.320 11.8036
261.328 12.0771
261.336 12.3795
261.343 12.7169
261.351 13.0827
261.359 13.4885
261.366 13.9263
261.374 14.4107
261.381 14.9320
261.389 15.5078
261.397 16.1270
261.404 16.8107
261.412 17.5463
261.420 18.3589
261.427 19.2341
261.435 20.2026
261.443 21.2475
261.450 22.3905
261.458 23.6422
261.466 25.0337
261.473 26.5429
261.481 28.2257
261.488 30.0565
261.496 32.1044
261.500 33.1938
261.504 34.3394
261.508 35.5446
261.511 36.8130
261.515 38.1482
261.519 39.5544
261.523 41.0758
261.527 42.6388
261.530 44.2862
261.534 46.0229
261.538 47.9035
261.542 49.8370
261.546 51.8757
261.550 54.0254
261.553 56.3530
261.557 58.7449
261.561 61.2649
261.565 63.9185
261.569 66.7109
261.572 69.6467
261.576 72.7299
261.580 75.9637
261.585 80.8214
261.591 85.9864
261.596 91.4495
261.602 97.0817
261.607 103.061
261.612 109.231
261.618 115.518
261.623 121.709
261.628 127.917
261.634 133.882
261.639 139.436
261.645 144.318
261.650 148.533
261.655 151.816
261.661 154.024
261.666 155.047
261.671 154.876
261.677 153.525
261.682 151.063
261.687 147.595
261.693 143.264
261.698 138.233
261.703 132.672
261.709 126.749
261.714 120.499
261.719 114.290
261.730 102.072
261.735 96.2175
261.740 90.6022
261.746 85.2576
261.751 80.2015
261.755 76.4052
261.759 72.8791
261.763 69.5286
261.768 66.3500
261.772 63.2668
261.776 60.4197
261.780 57.7267
261.784 55.1810
261.788 52.7184
261.792 50.4488
261.796 48.3049
261.801 46.2796
261.805 44.3210
261.809 42.5156
261.813 40.8094
261.817 39.1963
261.823 37.1691
261.828 35.2868
261.834 33.5380
261.839 31.9118
261.845 30.3985
261.850 28.9890
261.856 27.6751
261.861 26.4494
261.867 25.3049
261.872 24.2355
261.878 23.2356
261.883 22.2998
261.889 21.4235
261.894 20.6024
261.900 19.8327
261.905 19.1106
261.911 18.4329
261.916 17.7967
261.922 17.1992
261.927 16.6379
261.933 16.1105
261.938 15.6150
261.949 14.7116
261.960 13.9139
261.971 13.2100
261.982 12.5894
261.993 12.0427
262.004 11.5614
262.015 11.1375
262.026 10.7638
262.037 10.4334
262.048 10.1399
262.059 9.87787
262.070 9.64233
262.081 9.42928
262.092 9.23559
262.103 9.05897
262.114 8.89790
262.125 8.75148
262.147 8.50120
262.169 8.30801
262.191 8.17361
262.213 8.09922
262.235 8.08427
262.257 8.12534
262.280 8.22006
262.303 8.35305
262.326 8.50127
262.338 8.57145
262.349 8.63285
262.361 8.68045
262.372 8.70910
262.384 8.71391
262.395 8.69051
262.407 8.63545
262.418 8.54647
262.430 8.42275
262.441 8.26499
262.453 8.07536
262.464 7.85732
262.476 7.61531
262.487 7.35438
262.510 6.79679
262.533 6.22408
262.545 5.94222
262.556 5.66744
262.568 5.40192
262.579 5.14726
262.591 4.90451
262.602 4.67424
262.614 4.45670
262.625 4.25184
262.634 4.09689
262.643 3.94969
262.653 3.80997
262.662 3.67886
262.671 3.55316
262.680 3.43404
262.689 3.32119
262.698 3.21540
262.708 3.11405
262.717 3.01801
262.726 2.92700
262.735 2.84163
262.744 2.75977
262.754 2.68212
262.763 2.60844
262.772 2.53923
262.781 2.47276
262.790 2.40961
262.799 2.34959
262.809 2.29312
262.818 2.23879
262.827 2.18710
262.836 2.13789
262.845 2.09153
262.854 2.04688
262.864 2.00433
262.873 1.96379
262.882 1.92556
262.891 1.88871
262.900 1.85396
262.909 1.82046
262.919 1.78888
262.928 1.75845
262.937 1.72947
262.946 1.70188
262.955 1.67591
262.974 1.62725
262.992 1.58370
263.010 1.54457
263.029 1.51015
263.047 1.48000
263.065 1.45449
263.084 1.43349
263.102 1.41749
263.120 1.40676
263.139 1.40203
263.157 1.40411
263.175 1.41407
263.194 1.43317
263.212 1.46258
263.224 1.48705
263.235 1.51540
263.247 1.54696
263.259 1.58013
263.270 1.61262
263.282 1.64060
263.293 1.66108
263.305 1.67175
263.317 1.67229
263.328 1.66464
263.334 1.65885
263.340 1.65242
263.346 1.64588
263.352 1.63971
263.357 1.63424
263.363 1.63005
263.369 1.62734
263.375 1.62636
263.381 1.62732
263.386 1.63038
263.392 1.63567
263.398 1.64328
263.403 1.65255
263.409 1.66374
263.414 1.67707
263.419 1.69258
263.430 1.73038
263.441 1.77756
263.451 1.83520
263.462 1.90269
263.472 1.98094
263.483 2.07025
263.490 2.13723
263.497 2.20920
263.512 2.36690
263.526 2.53889
263.541 2.71521
263.548 2.80196
263.555 2.88452
263.562 2.96041
263.569 3.02705
263.577 3.08189
263.584 3.12260
263.591 3.14731
263.598 3.15478
263.605 3.14471
263.612 3.11717
263.620 3.07323
263.627 3.01461
263.634 2.94351
263.641 2.86242
263.656 2.68173
263.670 2.48854
263.677 2.39235
263.684 2.29826
263.692 2.20723
263.699 2.11993
263.706 2.03683
263.713 1.95923
263.721 1.88106
263.728 1.80889
263.736 1.74153
263.743 1.67880
263.751 1.61975
263.758 1.56566
263.766 1.51549
263.773 1.46896
263.781 1.42527
263.788 1.38531
263.796 1.34827
263.803 1.31391
263.811 1.28162
263.818 1.25207
263.826 1.22463
263.833 1.19914
263.841 1.17515
263.849 1.15316
263.856 1.13271
263.864 1.11369
263.871 1.09578
263.879 1.07934
263.886 1.06405
263.894 1.04984
263.901 1.03645
263.909 1.02418
263.924 1.00223
263.939 0.983389
263.954 0.967325
263.969 0.953682
263.984 0.942413
263.999 0.933182
264.014 0.925964
264.029 0.920547
264.044 0.916915
264.059 0.914962
264.074 0.914650
264.089 0.915973
264.104 0.918917
264.134 0.929830
264.164 0.947821
264.179 0.959662
264.194 0.973590
264.209 0.989891
264.224 1.00856
264.240 1.03008
264.255 1.05448
264.270 1.08243
264.285 1.11400
264.300 1.15012
264.315 1.19093
264.330 1.23773
264.345 1.29082
264.360 1.35203
264.375 1.42194
264.390 1.50324
264.398 1.54834
264.405 1.59701
264.413 1.64960
264.420 1.70652
264.428 1.76824
264.435 1.83531
264.443 1.90934
264.450 1.98911
264.458 2.07635
264.465 2.17202
264.473 2.27867
264.480 2.39481
264.488 2.52328
264.495 2.66585
264.503 2.82687
264.510 3.00468
264.518 3.20430
264.525 3.42942
264.529 3.55461
264.533 3.68453
264.537 3.82693
264.540 3.97512
264.544 4.13801
264.548 4.30802
264.552 4.49548
264.555 4.69176
264.559 4.90892
264.563 5.14351
264.567 5.39743
264.570 5.66529
264.574 5.96397
264.578 6.28040
264.582 6.63483
264.585 7.01209
264.589 7.43676
264.593 7.90406
264.597 8.41977
264.601 8.97487
264.604 9.60713
264.608 10.2921
264.610 10.6738
264.612 11.0777
264.614 11.5058
264.616 11.9351
264.617 12.4155
264.619 12.9260
264.621 13.4692
264.623 14.0477
264.625 14.6645
264.627 15.3230
264.629 16.0269
264.631 16.7392
264.633 17.5434
264.634 18.4062
264.636 19.3331
264.638 20.2759
264.640 21.3457
264.642 22.4998
264.644 23.7463
264.646 25.0210
264.648 26.4754
264.649 28.0530
264.651 29.7666
264.653 31.5282
264.655 33.5486
264.657 35.7515
264.659 38.1558
264.661 40.6383
264.663 43.4965
264.664 46.6225
264.666 50.0420
264.668 53.5762
264.670 57.6429
264.672 62.0797
264.674 66.9085
264.676 71.8596
264.677 76.5732
264.679 81.5780
264.680 86.8612
264.682 92.0451
264.684 97.7827
264.685 103.306
264.687 109.276
264.688 114.858
264.690 120.678
264.691 126.213
264.693 131.300
264.694 135.507
264.696 139.231
264.698 141.869
264.699 143.655
264.701 144.290
264.701 144.206
264.702 143.828
264.704 142.213
264.705 139.522
264.707 136.129
264.709 131.728
264.710 127.019
264.712 121.538
264.713 116.117
264.715 110.177
264.716 104.199
264.718 98.2907
264.719 92.8876
264.721 87.3272
264.723 82.3414
264.724 77.2909
264.726 72.8194
264.727 68.3354
264.729 64.1435
264.730 60.2357
264.732 56.8200
264.734 53.4275
264.735 50.4693
264.737 47.5357
264.738 44.9798
264.740 42.4460
264.741 40.0963
264.743 37.9163
264.744 36.0150
264.746 34.1269
264.748 32.4780
264.749 30.8380
264.751 29.4035
264.752 27.9744
264.754 26.6415
264.755 25.3970
264.757 24.3044
264.759 23.2119
264.760 22.2509
264.762 21.2881
264.763 20.4397
264.765 19.5881
264.766 18.8362
264.768 18.0802
264.769 17.4115
264.771 16.7379
264.772 16.1411
264.776 15.0045
264.779 13.9530
264.782 13.0373
264.785 12.2101
264.788 11.4606
264.791 10.7589
264.794 10.1407
264.797 9.57613
264.801 9.05933
264.804 8.57055
264.807 8.13575
264.810 7.73510
264.813 7.36518
264.816 7.02300
264.819 6.70589
264.822 6.41150
264.825 6.13775
264.829 5.87487
264.832 5.63757
264.835 5.41589
264.838 5.20850
264.841 5.00817
264.844 4.82631
264.847 4.65551
264.850 4.49491
264.854 4.33899
264.857 4.19677
264.863 3.93587
264.869 3.70271
264.875 3.49356
264.882 3.30242
264.888 3.13268
264.894 2.97894
264.900 2.83929
264.907 2.71015
264.913 2.59422
264.919 2.48814
264.925 2.39087
264.931 2.30013
264.938 2.21800
264.944 2.14112
264.950 2.07130
264.956 2.00576
264.963 1.94609
264.975 1.83954
264.988 1.74709
265.000 1.66806
265.012 1.59945
265.025 1.54108
265.037 1.49109
265.050 1.44946
265.062 1.41610
265.075 1.39167
265.087 1.37720
265.100 1.37572
265.106 1.38138
265.112 1.39233
265.118 1.40970
265.125 1.43464
265.129 1.45746
265.133 1.48460
265.138 1.51564
265.142 1.54855
265.151 1.61350
265.155 1.63687
265.160 1.64831
265.164 1.64568
265.168 1.62841
265.173 1.59899
265.177 1.56242
265.181 1.52120
265.186 1.47963
265.190 1.44006
265.195 1.40459
265.201 1.35660
265.208 1.31778
265.215 1.28583
265.221 1.26041
265.234 1.22285
265.248 1.19819
265.261 1.18178
265.274 1.17128
265.288 1.16512
265.301 1.16236
265.314 1.16231
265.327 1.16459
265.354 1.17505
265.380 1.19236
265.407 1.21585
265.433 1.24539
265.460 1.28070
265.486 1.32203
265.513 1.36960
265.540 1.42399
265.566 1.48518
265.593 1.55383
265.619 1.63045
265.639 1.69252
265.658 1.75940
265.678 1.83125
265.697 1.90777
265.717 1.98980
265.736 2.07648
265.756 2.16856
265.776 2.26484
265.815 2.47069
265.854 2.68782
265.873 2.79890
265.893 2.90963
265.913 3.02029
265.932 3.12917
265.957 3.26401
265.981 3.39718
266.005 3.53292
266.030 3.67628
266.054 3.83963
266.067 3.93442
266.079 4.04418
266.091 4.17740
266.097 4.25728
266.103 4.34989
266.109 4.45968
266.115 4.59296
266.121 4.75821
266.125 4.85763
266.128 4.96529
266.131 5.08483
266.134 5.21594
266.140 5.50203
266.143 5.64435
266.146 5.77227
266.149 5.87297
266.151 5.93419
266.154 5.95511
266.157 5.93560
266.160 5.88507
266.163 5.81606
266.169 5.66742
266.175 5.55015
266.180 5.49084
266.184 5.45724
266.189 5.44456
266.193 5.44932
266.198 5.46907
266.202 5.50039
266.211 5.59140
266.220 5.71365
266.228 5.85833
266.237 6.02327
266.246 6.20657
266.259 6.49658
266.271 6.82021
266.282 7.14418
266.294 7.49529
266.305 7.87293
266.317 8.27231
266.328 8.69855
266.339 9.14515
266.351 9.60763
266.362 10.0757
266.373 10.5498
266.385 11.0158
266.396 11.4622
266.408 11.8721
266.419 12.2387
266.430 12.5441
266.442 12.7752
266.453 12.9202
266.464 12.9742
266.476 12.9324
266.487 12.7961
266.499 12.5733
266.510 12.2696
266.521 11.8989
266.533 11.4750
266.544 11.0163
266.555 10.5283
266.567 10.0273
266.578 9.52365
266.590 9.03052
266.601 8.54578
266.612 8.07881
266.624 7.63303
266.635 7.21419
266.644 6.90117
266.653 6.60652
266.662 6.32348
266.670 6.05819
266.679 5.80426
266.688 5.56695
266.697 5.34033
266.706 5.12892
266.715 4.92733
266.724 4.73947
266.732 4.56047
266.741 4.39377
266.750 4.23498
266.759 4.08712
266.768 3.94782
266.777 3.81660
266.785 3.69160
266.794 3.57519
266.803 3.46430
266.812 3.36101
266.821 3.26260
266.830 3.17094
266.838 3.08457
266.847 3.00319
266.856 2.92570
266.865 2.85356
266.874 2.78491
266.883 2.72108
266.900 2.60408
266.918 2.50173
266.936 2.41179
266.953 2.33403
266.971 2.26793
266.989 2.21350
267.006 2.17026
267.024 2.13917
267.042 2.12146
267.059 2.11933
267.068 2.12520
267.077 2.13643
267.086 2.15413
267.095 2.17900
267.104 2.21307
267.112 2.25748
267.121 2.31506
267.130 2.38919
267.135 2.43493
267.139 2.48571
267.143 2.54335
267.148 2.60885
267.152 2.68523
267.157 2.77054
267.161 2.86806
267.165 2.97980
267.170 3.11128
267.174 3.25955
267.179 3.43069
267.183 3.62857
267.188 3.85767
267.192 4.12290
267.196 4.42946
267.201 4.78226
267.203 4.98642
267.205 5.20455
267.208 5.43665
267.210 5.68229
267.215 6.20978
267.219 6.77057
267.224 7.33306
267.226 7.60034
267.228 7.84855
267.231 8.06963
267.233 8.25548
267.235 8.39864
267.237 8.48989
267.240 8.53341
267.242 8.52203
267.244 8.45641
267.247 8.33978
267.249 8.17751
267.251 7.97657
267.254 7.74481
267.256 7.50177
267.260 6.95568
267.265 6.39992
267.270 5.87001
267.272 5.62144
267.274 5.39569
267.274 5.38572
267.274 5.35596
267.275 5.33625
267.275 5.29714
267.276 5.21065
267.278 5.05305
267.281 4.76023
267.284 4.49635
267.288 4.25962
267.291 4.04784
267.295 3.85870
267.298 3.68987
267.301 3.53920
267.305 3.40466
267.308 3.28445
267.312 3.17693
267.315 3.08067
267.318 2.99439
267.322 2.91699
267.329 2.78500
267.335 2.67821
267.342 2.59161
267.349 2.52132
267.356 2.46428
267.363 2.41805
267.369 2.38067
267.376 2.35054
267.383 2.32632
267.393 2.30027
267.402 2.28108
267.418 2.25961
267.433 2.24619
267.449 2.23906
267.464 2.24002
267.472 2.24515
267.480 2.25482
267.488 2.27067
267.496 2.29498
267.503 2.33103
267.511 2.38351
267.519 2.45890
267.523 2.50761
267.527 2.56335
267.529 2.60301
267.536 2.73140
267.542 2.87378
267.546 2.94217
267.549 3.00100
267.552 3.04350
267.556 3.06386
267.559 3.05664
267.563 3.02038
267.566 2.96136
267.570 2.88809
267.577 2.73052
267.584 2.59050
267.588 2.53184
267.592 2.48086
267.599 2.39938
267.606 2.33991
267.613 2.29717
267.620 2.26553
267.628 2.24248
267.635 2.22574
267.642 2.21386
267.656 2.19965
267.671 2.19425
267.699 2.19838
267.714 2.20513
267.728 2.21401
267.742 2.22486
267.757 2.23750
267.771 2.25226
267.785 2.26925
267.800 2.28920
267.814 2.31253
267.832 2.34846
267.850 2.39351
267.868 2.45135
267.886 2.52551
267.895 2.57106
267.904 2.62256
267.913 2.68153
267.922 2.74920
267.931 2.82702
267.940 2.91674
267.949 3.02044
267.958 3.14068
267.967 3.28221
267.976 3.44576
267.981 3.53777
267.985 3.63750
267.990 3.74572
267.994 3.86330
267.999 3.99122
268.003 4.13057
268.008 4.28260
268.012 4.44872
268.017 4.63051
268.021 4.82979
268.026 5.04861
268.030 5.28933
268.035 5.56082
268.040 5.85443
268.044 6.17930
268.049 6.53949
268.053 6.93967
268.058 7.38519
268.062 7.88218
268.067 8.43769
268.069 8.74677
268.071 9.05974
268.073 9.40628
268.076 9.75746
268.078 10.1466
268.080 10.5411
268.082 10.9785
268.085 11.4221
268.087 11.9140
268.089 12.4129
268.091 12.9660
268.094 13.5267
268.096 14.1478
268.098 14.7768
268.100 15.4726
268.103 16.1759
268.105 16.9172
268.107 17.6610
268.109 18.4787
268.111 19.2958
268.113 20.1896
268.115 21.0776
268.118 21.9977
268.120 22.9471
268.122 23.9691
268.124 24.9656
268.126 25.9763
268.128 26.9936
268.130 28.0568
268.132 29.0582
268.135 30.0347
268.137 30.9734
268.139 31.9012
268.141 32.7189
268.143 33.4557
268.145 34.0977
268.147 34.6550
268.149 35.0654
268.152 35.3483
268.154 35.4981
268.156 35.5091
268.158 35.3811
268.160 35.1215
268.162 34.7372
268.164 34.2109
268.166 33.6023
268.169 32.9030
268.171 32.1266
268.173 31.2457
268.175 30.3547
268.177 29.3830
268.179 28.4315
268.181 27.4217
268.184 26.4552
268.188 24.5464
268.192 22.6670
268.196 20.9369
268.201 19.2921
268.205 17.8158
268.209 16.4373
268.213 15.2153
268.218 14.0834
268.222 13.0851
268.226 12.1628
268.230 11.3499
268.235 10.5983
268.239 9.93470
268.242 9.47122
268.245 9.05380
268.249 8.60473
268.252 8.19056
268.256 7.80808
268.259 7.46381
268.263 7.13553
268.266 6.83922
268.270 6.55588
268.274 6.29944
268.277 6.05354
268.281 5.82422
268.284 5.61007
268.288 5.41521
268.291 5.22737
268.295 5.05603
268.302 4.73905
268.309 4.45430
268.316 4.20445
268.323 3.98102
268.331 3.78043
268.338 3.59725
268.345 3.43403
268.352 3.28594
268.359 3.15117
268.366 3.02651
268.373 2.91407
268.380 2.81090
268.388 2.71601
268.395 2.62734
268.402 2.54661
268.409 2.47187
268.416 2.40256
268.430 2.27743
268.445 2.16955
268.459 2.07472
268.473 1.99212
268.487 1.91888
268.502 1.85462
268.516 1.79730
268.530 1.74679
268.544 1.70160
268.559 1.66172
268.573 1.62605
268.587 1.59462
268.601 1.56662
268.616 1.54211
268.644 1.50177
268.673 1.47185
268.701 1.45111
268.730 1.43865
268.758 1.43389
268.787 1.43649
268.815 1.44628
268.844 1.46329
268.872 1.48774
268.901 1.52000
268.929 1.56063
268.958 1.61038
268.986 1.67020
269.015 1.74129
269.043 1.82509
269.057 1.87244
269.072 1.92328
269.086 1.97858
