U-235(n, g + total fission) ENDFB-8.0
Energy(eV) XS(b)
3.87745 7.00521
3.88671 6.77195
3.89598 6.56809
3.90524 6.38935
3.91347 6.24868
3.92171 6.12294
3.92994 6.01034
3.93817 5.90935
3.95464 5.73693
3.97111 5.59699
3.98346 5.50937
3.99581 5.43421
4.00816 5.36975
4.02051 5.31455
4.03286 5.2674
4.04521 5.22728
4.06991 5.16486
4.09461 5.12199
4.11931 5.09501
4.14401 5.08122
4.16871 5.07859
4.20165 5.09032
4.23458 5.11843
4.2634 5.15634
4.29222 5.20717
4.32104 5.27198
4.34985 5.35283
4.37867 5.45296
4.39308 5.51152
4.40749 5.57654
4.4219 5.64881
4.43631 5.72923
4.45072 5.81888
4.46512 5.91907
4.48159 6.04849
4.49806 6.19658
4.51452 6.36694
4.53099 6.56422
4.53923 6.67481
4.55055 6.842
4.56187 7.0293
4.57319 7.24014
4.58451 7.47872
4.59583 7.75023
4.60149 7.90033
4.60715 8.06123
4.61281 8.23406
4.61847 8.42003
4.62413 8.62062
4.62979 8.83742
4.63803 9.18577
4.64626 9.57953
4.65038 9.7961
4.6545 10.0275
4.65861 10.2751
4.66273 10.5407
4.66685 10.8261
4.67096 11.1336
4.67662 11.597
4.68229 12.1144
4.68795 12.6954
4.69078 13.0133
4.69361 13.3517
4.69644 13.7126
4.69927 14.098
4.7021 14.5105
4.70493 14.9529
4.70776 15.4284
4.71059 15.9402
4.71342 16.4924
4.71625 17.0896
4.71869 17.6456
4.72114 18.2425
4.72358 18.8846
4.72603 19.576
4.72847 20.3222
4.73092 21.1281
4.73336 22
4.7358 22.9444
4.73825 23.9692
4.74069 25.0811
4.74314 26.2896
4.74558 27.6028
4.74803 29.0315
4.75047 30.5851
4.75291 32.2747
4.75536 34.1121
4.75819 36.4405
4.76102 39.0008
4.76385 41.813
4.76668 44.8958
4.76951 48.2676
4.77234 51.9456
4.77517 55.945
4.778 60.2789
4.78083 64.9587
4.78366 69.9866
4.78649 75.3673
4.78932 81.0925
4.79215 87.1552
4.79498 93.5334
4.79781 100.204
4.80064 107.133
4.8045 116.925
4.80836 126.989
4.81608 147.29
4.82123 160.335
4.82453 168.223
4.82783 175.569
4.83113 182.244
4.83443 188.116
4.83848 194.047
4.8405 196.44
4.84252 198.423
4.84454 199.983
4.84656 201.107
4.84858 201.785
4.8506 202.012
4.85131 201.984
4.85324 201.626
4.85517 200.858
4.85711 199.684
4.85904 198.113
4.86291 193.827
4.86678 188.124
4.87009 182.234
4.8734 175.538
4.87614 169.474
4.87888 163.023
4.88436 149.266
4.89234 128.296
4.89633 117.851
4.90031 107.68
4.90306 100.92
4.9058 94.3992
4.90854 88.1441
4.91128 82.184
4.91402 76.5326
4.91676 71.2059
4.9195 66.2079
4.92224 61.5398
4.92499 57.1964
4.92773 53.174
4.93047 49.4596
4.93321 46.0429
4.93595 42.9071
4.93869 40.0385
4.94143 37.4193
4.94418 35.0321
4.94667 33.0481
4.94916 31.23
4.95165 29.5642
4.95414 28.039
4.95664 26.6424
4.95913 25.3646
4.96162 24.1948
4.96411 23.1236
4.96661 22.1418
4.9691 21.242
4.97159 20.4163
4.97408 19.6578
4.97657 18.9603
4.97907 18.3182
4.98156 17.7264
4.98405 17.18
4.98804 16.3904
4.99103 15.8586
4.99402 15.3729
4.99701 14.9279
5 14.52
5.00424 13.9979
5.00847 13.5333
5.01271 13.1189
5.01695 12.7483
5.02118 12.4162
5.02542 12.118
5.02966 11.8501
5.03389 11.6092
5.03813 11.3926
5.04237 11.1977
5.04661 11.0226
5.05084 10.8656
5.05508 10.7249
5.05932 10.5993
5.06779 10.3885
5.07304 10.2822
5.07829 10.1924
5.08355 10.118
5.0888 10.0578
5.09931 9.97575
5.10981 9.9397
5.12032 9.94458
5.13082 9.98652
5.14133 10.0626
5.15183 10.1707
5.1607 10.2856
5.16958 10.4213
5.17845 10.5774
5.18732 10.7532
5.19619 10.9485
5.20506 11.1631
5.22281 11.6495
5.24055 12.2122
5.2583 12.8519
5.26717 13.2013
5.27604 13.5707
5.28491 13.961
5.29378 14.373
5.30432 14.8926
