U-238(n,g) ENDFB-8.0
Energy(eV) XS(b)
146.594 0.145333
146.630 0.134679
146.676 0.123095
146.722 0.113279
146.769 0.104865
146.815 0.0975970
146.861 0.0912430
146.908 0.0856623
146.954 0.0807311
147.000 0.0763588
147.066 0.0709000
147.132 0.0662163
147.198 0.0621660
147.264 0.0586387
147.331 0.0555476
147.397 0.0528234
147.463 0.0504101
147.529 0.0482623
147.608 0.0459809
147.688 0.0439782
147.833 0.0408844
147.978 0.0383772
148.124 0.0363194
148.269 0.0346132
148.415 0.0331863
148.560 0.0319845
148.705 0.0309674
148.851 0.0301034
149.036 0.0291830
149.221 0.0284258
149.406 0.0278060
149.591 0.0273052
149.776 0.0269095
149.961 0.0266105
150.146 0.0264051
150.331 0.0262965
150.503 0.0262920
150.675 0.0263990
150.847 0.0266502
151.019 0.0271004
151.191 0.0278570
151.277 0.0284139
151.363 0.0291501
151.449 0.0301433
151.535 0.0315258
151.620 0.0336006
151.663 0.0351348
151.706 0.0373030
151.734 0.0392979
151.763 0.0420167
151.791 0.0458223
151.819 0.0512532
151.847 0.0590880
151.875 0.0704240
151.889 0.0778844
151.903 0.0867604
151.917 0.0974436
151.931 0.110079
151.945 0.125181
151.959 0.142902
151.973 0.163901
151.987 0.188312
152.001 0.216951
152.015 0.249897
152.030 0.288125
152.044 0.331601
152.058 0.381454
152.072 0.437459
152.086 0.500872
152.100 0.571195
152.114 0.649764
152.128 0.735707
152.142 0.829689
152.156 0.931714
152.165 1.00546
152.175 1.08277
152.184 1.16352
152.194 1.24754
152.203 1.33465
152.213 1.42460
152.232 1.61188
152.308 2.40026
152.324 2.56406
152.341 2.71729
152.357 2.85788
152.374 2.98291
152.390 3.08967
152.407 3.17579
152.416 3.21373
152.425 3.24451
152.435 3.26963
152.444 3.28485
152.454 3.29257
152.458 3.29331
152.466 3.28977
152.475 3.27968
152.483 3.26263
152.497 3.22027
152.508 3.17520
152.519 3.12063
152.529 3.06546
152.538 3.00432
152.557 2.86427
152.568 2.77263
152.579 2.67488
152.601 2.46563
152.623 2.24187
152.645 2.01274
152.670 1.75080
152.695 1.49788
152.708 1.37659
152.720 1.26097
152.733 1.15061
152.745 1.04596
152.758 0.946591
152.770 0.854295
152.783 0.767718
152.795 0.688256
152.808 0.614576
152.820 0.547711
152.833 0.486854
152.845 0.431757
152.856 0.390866
152.866 0.353446
152.876 0.319314
152.886 0.288282
152.896 0.260157
152.907 0.234744
152.917 0.211850
152.927 0.191477
152.937 0.173036
152.947 0.156563
152.958 0.141885
152.968 0.128839
152.988 0.107038
153.008 0.0901145
153.029 0.0769436
153.049 0.0668082
153.070 0.0590384
153.090 0.0531167
153.110 0.0485539
153.131 0.0450437
153.171 0.0402037
153.225 0.0364399
153.278 0.0341452
153.331 0.0325778
153.385 0.0314117
153.491 0.0297569
153.598 0.0286375
153.704 0.0278422
153.811 0.0272585
154.024 0.0264846
154.237 0.0260320
154.451 0.0257737
154.664 0.0256422
154.877 0.0256014
155.278 0.0256850
155.680 0.0259191
156.081 0.0262807
156.482 0.0267653
156.883 0.0273865
157.285 0.0282105
157.485 0.0287505
157.686 0.0294403
157.887 0.0304066
157.987 0.0310919
158.087 0.0320976
158.163 0.0334154
158.200 0.0345131
158.238 0.0361882
158.276 0.0388445
158.313 0.0430958
158.351 0.0498918
158.370 0.0546464
158.388 0.0605750
158.410 0.0693236
158.432 0.0803757
158.454 0.0942969
158.476 0.111449
158.498 0.132482
158.520 0.157674
158.542 0.187664
158.564 0.222486
158.586 0.262619
158.608 0.307672
158.630 0.357796
158.652 0.412015
158.674 0.470016
158.696 0.530186
158.740 0.652451
158.763 0.715330
158.775 0.745073
158.787 0.773068
158.798 0.799513
158.810 0.823692
158.822 0.845763
158.834 0.865118
158.851 0.888684
158.868 0.905649
158.885 0.915443
158.894 0.918208
158.901 0.918788
158.911 0.917576
158.923 0.912986
158.933 0.906214
158.944 0.896931
158.956 0.883462
158.967 0.867173
158.979 0.848141
158.991 0.826575
159.010 0.786975
159.029 0.742436
159.047 0.694107
159.066 0.643172
159.104 0.538098
159.123 0.486086
159.142 0.435654
159.165 0.376268
159.189 0.321800
159.201 0.296342
159.212 0.272514
159.224 0.250130
159.236 0.229208
159.248 0.209588
159.259 0.191585
159.271 0.174999
159.283 0.159787
159.306 0.133272
159.329 0.111544
159.356 0.0922578
159.382 0.0774425
159.408 0.0661852
159.434 0.0578431
159.460 0.0517118
159.486 0.0473029
159.512 0.0441463
159.538 0.0419250
159.590 0.0392703
159.642 0.0379710
159.694 0.0373267
159.746 0.0370033
159.861 0.0367900
159.976 0.0368949
160.205 0.0375721
160.434 0.0386391
160.663 0.0400030
160.893 0.0416515
161.122 0.0436077
161.351 0.0459230
161.580 0.0486738
161.716 0.0505457
161.851 0.0526331
161.987 0.0549726
162.122 0.0576093
162.258 0.0606025
162.393 0.0640170
162.529 0.0679370
162.664 0.0724668
162.763 0.0762450
162.862 0.0804921
162.961 0.0852912
163.060 0.0907442
163.159 0.0969783
163.258 0.104155
163.357 0.112483
163.406 0.117160
163.456 0.122221
163.513 0.128660
163.571 0.135766
163.628 0.143653
163.685 0.152442
163.742 0.162279
163.800 0.173342
163.857 0.185850
163.914 0.200076
163.959 0.212523
164.003 0.226407
164.048 0.241968
164.092 0.259501
164.137 0.279371
164.159 0.290349
164.181 0.302043
164.204 0.314639
164.226 0.328122
164.248 0.342646
164.270 0.358334
164.304 0.384723
164.321 0.399305
164.338 0.414832
164.355 0.431619
164.371 0.449624
164.388 0.469136
164.405 0.490395
164.422 0.513846
164.439 0.539596
164.456 0.568443
164.472 0.600668
164.489 0.637462
164.506 0.679416
164.523 0.728044
164.531 0.755366
164.540 0.785017
164.551 0.827430
164.561 0.874947
164.572 0.928387
164.583 0.988704
164.594 1.05700
164.605 1.13454
164.616 1.22280
164.621 1.27192
164.627 1.32344
164.632 1.37952
164.638 1.43838
164.643 1.50249
164.649 1.56980
164.654 1.64314
164.660 1.72017
164.665 1.80411
164.670 1.89227
164.676 1.98834
164.681 2.08924
164.687 2.19917
164.692 2.31458
164.698 2.44028
164.703 2.57220
164.709 2.71309
164.714 2.86353
164.719 3.01797
164.724 3.18236
164.730 3.35728
164.735 3.54335
164.740 3.74117
164.745 3.95142
164.750 4.17476
164.756 4.41191
164.761 4.66360
164.766 4.93057
164.771 5.21362
164.776 5.51354
164.782 5.83116
164.787 6.16734
164.792 6.52295
164.797 6.89889
164.802 7.29608
164.808 7.71544
164.813 8.15794
164.818 8.62455
164.823 9.11625
164.828 9.63404
164.834 10.1789
164.839 10.7519
164.844 11.3541
164.849 11.9864
164.854 12.6499
164.860 13.3456
164.865 14.0746
164.870 14.8378
164.875 15.6362
164.880 16.4709
164.886 17.3942
164.891 18.3423
164.897 19.3513
164.902 20.3855
164.908 21.4843
164.913 22.6084
164.924 25.0179
164.935 27.6200
164.946 30.4194
164.957 33.4194
164.967 36.5913
164.978 39.9937
164.989 43.5961
165.000 47.3939
165.011 51.3804
165.022 55.5465
165.033 59.8804
165.044 64.3676
165.055 68.9480
165.068 75.0086
165.082 81.2116
165.096 87.5033
165.110 93.7789
165.132 103.596
165.154 113.017
165.173 121.070
165.193 128.390
165.213 134.773
165.224 137.821
165.225 138.082
165.228 138.798
165.230 139.465
165.236 140.750
165.243 142.221
165.248 143.258
165.254 144.193
165.259 145.038
165.264 145.760
165.266 145.941
165.268 146.170
165.268 146.214
165.270 146.364
165.271 146.506
165.274 146.759
165.279 147.181
165.285 147.493
165.293 147.756
165.297 147.784
165.300 147.770
165.309 147.486
165.320 146.763
165.331 145.616
165.341 144.070
165.357 141.075
165.367 138.537
165.378 135.667
165.388 132.470
165.399 128.971
165.420 121.147
165.442 112.515
165.463 103.255
165.484 93.7122
165.517 78.8740
165.533 71.6363
165.550 64.6758
165.560 60.2664
165.571 56.0424
165.581 51.9753
165.592 48.0763
165.603 44.3198
165.613 40.7826
165.624 37.4333
165.635 34.2742
165.646 31.0357
165.658 28.0242
165.664 26.6025
165.669 25.2361
165.675 23.9242
165.681 22.6871
165.687 21.4806
165.692 20.3259
165.698 19.2217
165.704 18.1670
165.710 17.1606
165.716 16.2012
165.721 15.2875
165.727 14.4328
165.733 13.6614
165.738 12.9395
165.743 12.2514
165.748 11.5959
165.754 10.9721
165.759 10.3788
165.764 9.81491
165.770 9.27943
165.775 8.77127
165.780 8.28936
165.786 7.83268
165.791 7.40018
165.796 6.99087
165.801 6.60375
165.807 6.23785
165.812 5.89223
165.817 5.55998
165.823 5.25250
165.828 4.96258
165.833 4.68937
165.839 4.43204
165.844 4.18981
165.849 3.96189
165.855 3.74755
165.860 3.54607
165.865 3.35677
165.870 3.17897
165.876 3.01206
165.881 2.85541
165.886 2.70845
165.892 2.57063
165.897 2.44140
165.902 2.31806
165.908 2.20468
165.913 2.09845
165.918 1.99893
165.924 1.90571
165.929 1.81839
165.934 1.73661
165.939 1.66001
165.945 1.58827
165.950 1.52106
165.955 1.45811
165.961 1.39911
165.966 1.34383
165.971 1.29200
165.982 1.19780
165.993 1.11411
166.003 1.04100
166.014 0.976330
166.024 0.918984
166.035 0.867975
166.046 0.822450
166.056 0.781673
166.067 0.745006
166.076 0.716086
166.085 0.689536
166.094 0.665084
166.103 0.642727
166.122 0.602277
166.140 0.567270
166.159 0.536277
166.177 0.508846
166.195 0.484195
166.213 0.461858
166.232 0.441368
166.250 0.422666
166.268 0.405411
166.287 0.389423
166.305 0.374478
166.323 0.360616
166.360 0.335499
166.381 0.322276
166.403 0.310015
166.445 0.287841
166.487 0.268305
166.530 0.251064
166.572 0.235693
166.615 0.221987
166.657 0.209653
166.700 0.198561
166.736 0.189817
166.773 0.181777
166.810 0.174366
166.846 0.167538
166.883 0.161199
166.920 0.155334
166.993 0.144791
167.066 0.135610
167.140 0.127588
167.213 0.120530
167.286 0.114291
167.379 0.107388
167.472 0.101417
167.564 0.0962120
167.657 0.0916616
167.750 0.0876578
167.842 0.0841285
167.935 0.0810020
168.027 0.0782222
168.120 0.0757400
168.213 0.0735226
168.305 0.0715336
168.398 0.0697509
168.583 0.0667075
168.768 0.0642451
168.954 0.0622498
169.139 0.0606420
169.324 0.0593545
169.509 0.0583298
169.756 0.0573013
170.003 0.0566041
170.250 0.0561894
170.497 0.0560215
170.745 0.0560780
170.992 0.0563495
171.239 0.0568436
171.486 0.0575915
171.733 0.0586686
171.856 0.0593870
171.980 0.0602864
172.103 0.0614505
172.227 0.0630403
172.288 0.0641034
172.350 0.0654868
172.412 0.0674847
172.474 0.0708055
172.512 0.0742552
172.551 0.0796552
172.570 0.0834631
172.589 0.0882893
172.609 0.0944047
172.628 0.102138
172.647 0.111883
172.667 0.124100
172.686 0.139328
172.705 0.158173
172.724 0.181317
172.744 0.209501
172.763 0.243515
172.782 0.284178
172.798 0.322204
172.813 0.365159
172.829 0.413984
172.844 0.468383
172.860 0.529342
172.875 0.596275
172.890 0.669665
172.906 0.749509
172.921 0.836262
172.937 0.928537
172.952 1.02711
172.968 1.13013
172.983 1.23819
172.999 1.34898
173.029 1.57642
173.054 1.76169
173.080 1.94013
173.092 2.02503
173.105 2.10505
173.117 2.18062
173.130 2.24974
173.140 2.30131
173.150 2.34769
173.160 2.38944
173.170 2.42544
173.181 2.45721
173.191 2.48234
173.204 2.50389
173.215 2.51450
173.224 2.51823
173.226 2.51834
173.234 2.51604
173.244 2.50786
173.255 2.49170
173.265 2.47075
173.275 2.44398
173.292 2.38572
173.309 2.31300
173.327 2.22100
173.345 2.11670
173.363 2.00124
173.381 1.87833
173.409 1.67572
173.437 1.46922
173.465 1.26625
173.479 1.16794
173.493 1.07364
173.509 0.969917
173.525 0.872052
173.541 0.780572
173.556 0.696335
173.572 0.618470
173.588 0.547984
173.604 0.483900
173.620 0.426816
173.636 0.375723
173.652 0.330636
173.668 0.291142
173.684 0.256992
173.700 0.227296
173.716 0.201965
173.732 0.180226
173.748 0.161916
173.764 0.146390
173.780 0.133389
173.796 0.122560
173.812 0.113634
173.828 0.106217
173.844 0.100154
173.876 0.0910884
173.908 0.0850475
173.939 0.0810328
173.971 0.0783513
174.003 0.0765364
174.067 0.0743903
174.131 0.0732584
174.259 0.0722203
174.418 0.0719152
174.578 0.0721567
174.737 0.0727120
174.897 0.0734714
175.216 0.0754125
175.535 0.0777646
175.855 0.0804433
176.174 0.0834184
176.493 0.0866850
176.812 0.0902506
177.163 0.0945412
177.514 0.0992483
177.865 0.104413
178.216 0.110086
178.568 0.116327
178.919 0.123206
179.270 0.130808
179.621 0.139233
179.972 0.148598
180.323 0.159045
180.499 0.164728
180.674 0.170745
180.850 0.177128
181.025 0.183901
181.201 0.191104
181.376 0.198766
181.552 0.206934
181.727 0.215644
181.903 0.224957
182.079 0.234917
182.254 0.245591
182.430 0.257050
182.637 0.271712
182.845 0.287697
183.052 0.305181
183.259 0.324406
183.467 0.345629
183.674 0.369098
183.882 0.395136
184.089 0.424118
184.265 0.451309
184.440 0.481271
184.616 0.514432
184.792 0.551224
184.967 0.592246
185.055 0.614541
185.143 0.638122
185.230 0.663149
185.318 0.689678
185.406 0.717896
185.494 0.747876
185.581 0.779839
185.669 0.813925
185.757 0.850333
185.845 0.889289
185.933 0.931048
185.977 0.953065
186.020 0.975890
186.064 0.999563
186.108 1.02413
186.152 1.04963
186.196 1.07605
186.240 1.10357
186.284 1.13217
186.328 1.16192
186.372 1.19289
186.415 1.22513
186.459 1.25871
186.481 1.27607
186.503 1.29372
186.525 1.31174
186.547 1.33015
186.574 1.35339
186.601 1.37717
186.628 1.40159
186.655 1.42667
186.681 1.45158
186.707 1.47705
186.727 1.49718
186.747 1.51764
186.767 1.53863
186.786 1.55995
186.814 1.59073
186.842 1.62232
186.870 1.65488
186.898 1.68845
186.926 1.72318
186.954 1.75889
186.982 1.79574
187.010 1.83377
187.032 1.86463
187.054 1.89614
187.076 1.92862
187.098 1.96180
187.120 1.99602
187.142 2.03099
187.163 2.06690
187.185 2.10379
187.207 2.14186
187.229 2.18082
187.251 2.22104
187.273 2.26222
187.295 2.30477
187.317 2.34834
187.339 2.39339
187.361 2.43956
187.383 2.48732
187.405 2.53629
187.427 2.58674
187.449 2.63874
187.471 2.69259
187.493 2.74788
187.514 2.80492
187.536 2.86379
187.554 2.91359
187.572 2.96472
187.590 3.01723
187.608 3.07087
187.626 3.12629
187.644 3.18293
187.662 3.24147
187.680 3.30134
187.698 3.36325
187.716 3.42695
187.734 3.49251
187.752 3.55962
187.770 3.62911
187.788 3.70029
187.806 3.77403
187.824 3.84961
187.846 3.94572
187.868 4.04507
187.890 4.14877
187.912 4.25610
187.934 4.36824
187.955 4.48443
187.977 4.60540
187.999 4.73145
188.021 4.86346
188.043 5.00056
188.065 5.14433
188.087 5.29384
188.109 5.45085
188.131 5.61435
188.153 5.78551
188.175 5.96481
188.193 6.11866
188.211 6.27871
188.229 6.44529
188.247 6.61779
188.265 6.79855
188.283 6.98597
188.301 7.18260
188.318 7.38676
188.336 7.60126
188.354 7.82429
188.372 8.05898
188.390 8.30338
188.408 8.56097
188.426 8.82968
188.444 9.11340
188.462 9.40992
188.484 9.79555
188.506 10.2046
188.528 10.6433
188.550 11.1102
188.572 11.6128
188.594 12.1499
188.616 12.7305
188.638 13.3538
188.660 14.0310
188.682 14.7619
188.704 15.5606
188.725 16.4283
188.736 16.8944
188.747 17.3828
188.758 17.8949
188.769 18.4274
188.780 18.9920
188.791 19.5803
188.802 20.2053
188.813 20.8581
188.824 21.5532
188.835 22.2877
188.846 23.0646
188.857 23.8798
188.868 24.7520
188.879 25.6779
188.890 26.6620
188.901 27.6995
188.912 28.8145
188.923 30.0037
188.934 31.2732
188.945 32.6172
188.956 34.0677
188.967 35.6205
188.978 37.2844
188.989 39.0516
189.000 40.9645
189.011 43.0180
189.022 45.2233
189.033 47.5701
189.044 50.1140
189.055 52.8478
189.066 55.7855
189.077 58.9121
189.088 62.3003
189.099 65.9384
189.110 69.8429
189.120 73.9913
189.131 78.4768
189.142 83.2349
189.153 88.3703
189.164 93.8067
189.177 100.766
189.190 108.270
189.203 116.343
189.216 124.941
189.229 134.218
189.242 144.051
189.255 154.607
189.268 165.732
189.279 175.735
189.290 186.214
189.301 197.165
189.312 208.476
189.323 220.343
189.334 232.649
189.356 258.381
189.378 285.700
189.400 314.083
189.444 373.068
189.483 426.510
189.503 452.054
189.523 476.277
189.545 500.989
189.567 522.875
189.587 539.653
189.606 553.530
189.626 564.221
189.645 571.477
189.660 574.677
189.675 575.729
189.681 575.544
189.701 572.563
189.720 566.001
189.740 555.995
189.759 542.757
189.773 531.322
189.787 518.457
189.801 504.296
189.815 489.094
189.842 457.110
189.869 422.536
189.909 369.819
189.948 317.169
189.975 282.231
189.988 265.422
190.002 249.144
190.015 233.451
190.029 218.389
190.042 203.993
190.056 190.286
190.069 177.285
190.083 164.998
190.096 153.425
190.110 142.560
190.123 132.391
190.137 122.900
190.150 114.066
190.164 105.864
190.175 99.5740
190.186 93.7278
190.197 88.2018
190.208 83.0786
190.219 78.2471
190.230 73.7770
190.241 69.5692
190.252 65.6823
190.263 62.0285
190.274 58.6571
190.285 55.4907
190.296 52.5708
190.308 49.8296
190.319 47.3022
190.330 44.9291
190.341 42.7405
190.354 40.2590
190.368 37.9835
190.381 35.8953
190.395 33.9770
190.408 32.2127
190.422 30.5878
190.435 29.0892
190.449 27.7050
190.462 26.4244
190.476 25.2375
190.489 24.1357
190.503 23.1110
190.516 22.1563
190.530 21.2652
190.543 20.4321
190.557 19.6574
190.571 18.8568
190.586 18.1137
190.601 17.4132
190.616 16.7606
190.630 16.1432
190.645 15.5660
190.660 15.0218
190.674 14.5079
190.704 13.5585
190.733 12.7081
190.763 11.9374
190.792 11.2407
190.819 10.6559
190.846 10.1176
190.873 9.62086
190.900 9.16121
190.927 8.73493
190.954 8.33873
190.981 7.96975
191.008 7.62546
191.035 7.30364
191.062 7.00232
191.089 6.71975
191.116 6.45436
191.143 6.20476
191.170 5.96969
191.197 5.74801
191.224 5.53948
191.278 5.15436
191.332 4.80878
191.386 4.49742
191.440 4.21585
191.494 3.96034
191.548 3.72775
191.602 3.51537
191.656 3.32127
191.695 3.18987
191.735 3.06624
191.774 2.94977
191.813 2.84020
191.852 2.73646
191.892 2.63838
191.970 2.45786
192.049 2.29528
192.127 2.14869
192.206 2.01586
192.284 1.89514
192.338 1.81836
192.392 1.74623
192.446 1.67837
192.500 1.61445
192.554 1.55418
192.608 1.49728
192.662 1.44351
192.716 1.39264
192.824 1.29880
192.932 1.21433
193.040 1.13802
193.148 1.06886
193.256 1.00598
193.364 0.948668
193.472 0.896285
193.580 0.848300
193.688 0.804257
193.796 0.763776
193.904 0.726580
194.012 0.692695
194.086 0.671879
194.160 0.654139
194.196 0.647089
194.233 0.641898
194.270 0.639183
194.307 0.639729
194.344 0.644446
194.362 0.648648
194.381 0.654231
194.399 0.661292
194.417 0.669917
194.436 0.680166
194.454 0.692074
194.473 0.705639
194.491 0.720822
194.528 0.755652
194.565 0.795289
194.601 0.837649
194.636 0.877225
194.670 0.913916
194.704 0.945089
194.722 0.957708
194.739 0.967887
194.753 0.974555
194.768 0.979153
194.791 0.981951
194.806 0.980797
194.809 0.980316
194.820 0.977525
194.835 0.971587
194.856 0.960032
194.881 0.939921
194.904 0.916938
194.927 0.890003
194.949 0.859854
194.972 0.827447
195.063 0.689712
195.085 0.658662
195.106 0.629161
195.128 0.601518
195.149 0.575943
195.171 0.552559
195.192 0.531408
195.214 0.512462
195.235 0.495635
195.257 0.480799
195.278 0.467796
195.300 0.456446
195.321 0.446565
195.343 0.437965
195.364 0.430468
195.407 0.418131
195.450 0.408411
195.493 0.400438
195.579 0.387483
195.665 0.376508
195.751 0.366479
195.923 0.348096
196.095 0.331427
196.267 0.316204
196.439 0.302263
196.601 0.290174
196.763 0.278999
196.925 0.268659
197.086 0.259088
197.248 0.250215
197.410 0.241990
197.572 0.234368
197.734 0.227311
197.957 0.218450
198.179 0.210499
198.402 0.203393
198.624 0.197085
198.847 0.191542
199.069 0.186761
199.292 0.182786
199.515 0.179754
199.676 0.178349
199.757 0.178038
199.838 0.178195
199.919 0.179341
199.960 0.180702
200.000 0.183060
200.032 0.186106
200.065 0.190708
200.097 0.197621
200.129 0.207790
200.146 0.214519
200.162 0.222592
200.178 0.232232
200.194 0.243607
200.210 0.257125
200.227 0.273010
200.243 0.291572
200.259 0.312992
200.275 0.337869
200.291 0.366415
200.307 0.398966
200.324 0.435601
200.340 0.477070
200.356 0.523422
200.372 0.574871
200.388 0.631204
200.404 0.693200
200.421 0.760518
200.437 0.833052
200.453 0.910092
200.469 0.992262
200.485 1.07864
200.502 1.16863
200.518 1.26094
200.541 1.39909
200.569 1.56516
200.597 1.72673
200.625 1.87864
200.639 1.94871
200.653 2.01337
200.665 2.06670
200.678 2.11496
200.690 2.15768
200.703 2.19443
200.716 2.22636
200.729 2.25087
200.744 2.26918
200.752 2.27495
200.761 2.27797
200.764 2.27811
200.773 2.27635
200.781 2.27118
200.794 2.25768
200.804 2.24131
200.814 2.22054
200.834 2.16907
200.853 2.10298
200.875 2.01367
200.896 1.91060
200.918 1.79663
200.940 1.67533
201.008 1.27199
201.025 1.17373
201.042 1.07863
201.060 0.987553
201.077 0.901176
201.094 0.820028
201.111 0.744482
201.128 0.674768
201.145 0.610979
201.162 0.553094
201.179 0.500985
201.196 0.454441
201.213 0.413185
201.227 0.383726
201.241 0.357262
201.255 0.333598
201.268 0.312532
201.282 0.293860
201.296 0.277379
201.309 0.262894
201.323 0.250300
201.350 0.229616
201.378 0.214163
201.405 0.202688
201.432 0.194332
201.460 0.188265
201.487 0.183918
201.515 0.180823
201.542 0.178636
201.597 0.175995
201.651 0.174694
201.720 0.174006
201.788 0.173870
201.925 0.174523
202.062 0.176086
202.199 0.178654
202.267 0.180611
202.336 0.183613
202.370 0.185864
202.404 0.188963
202.438 0.193329
202.472 0.199549
202.507 0.208460
202.541 0.221063
202.558 0.229158
202.575 0.238696
202.592 0.249879
202.609 0.262923
202.626 0.278051
202.643 0.295491
202.661 0.315469
202.678 0.338203
202.695 0.363895
202.712 0.392724
202.729 0.424834
202.746 0.460328
202.760 0.491240
202.773 0.524352
202.787 0.559632
202.801 0.597015
202.815 0.636404
202.828 0.677665
202.856 0.764754
202.965 1.13702
202.986 1.20104
203.006 1.25933
203.027 1.31107
203.047 1.35445
203.065 1.38530
203.084 1.40827
203.101 1.42225
203.112 1.42743
203.121 1.42896
203.122 1.42899
203.124 1.42899
203.127 1.42884
203.131 1.42813
203.143 1.42403
203.160 1.41149
203.178 1.38990
203.196 1.36053
203.208 1.33756
203.220 1.31175
203.243 1.25275
203.267 1.18534
203.290 1.11163
203.301 1.07758
203.332 0.971825
203.364 0.865437
203.395 0.762739
203.411 0.713887
203.426 0.667461
203.442 0.623138
203.458 0.581430
203.473 0.542486
203.489 0.506395
203.505 0.473193
203.520 0.442870
203.536 0.415372
203.552 0.390761
203.565 0.372098
203.578 0.355181
203.604 0.326318
203.630 0.303182
203.656 0.285144
203.683 0.271273
203.709 0.260934
203.735 0.253402
203.761 0.248098
203.787 0.244523
203.813 0.242302
203.865 0.240652
203.918 0.241329
203.970 0.243289
204.075 0.249144
204.179 0.256364
204.284 0.264558
204.388 0.273649
204.503 0.284727
204.618 0.297011
204.733 0.310616
204.848 0.325690
204.963 0.342411
205.078 0.360993
205.193 0.381692
205.308 0.404815
205.423 0.430753
205.538 0.459903
205.596 0.475855
205.653 0.492826
205.711 0.510901
205.768 0.530175
205.826 0.550756
205.883 0.572758
205.941 0.596315
205.998 0.621572
206.056 0.648695
206.113 0.677868
206.171 0.709304
206.228 0.743242
206.291 0.783493
206.354 0.827397
206.416 0.875494
206.479 0.928338
206.542 0.986679
206.605 1.05110
206.667 1.12259
206.730 1.20225
206.788 1.28358
206.845 1.37408
206.874 1.42331
206.903 1.47522
206.931 1.53040
206.960 1.58874
206.989 1.65092
207.018 1.71683
207.046 1.78727
207.075 1.86215
207.104 1.94244
207.133 2.02806
207.161 2.12019
207.190 2.21881
207.232 2.37653
207.253 2.46202
207.274 2.55255
207.295 2.64855
207.316 2.75051
207.336 2.85898
207.357 2.97456
207.378 3.09858
207.399 3.23067
207.420 3.37233
207.441 3.52466
207.462 3.68894
207.483 3.86672
207.504 4.05981
207.514 4.16328
207.525 4.27044
207.535 4.38372
207.546 4.50133
207.556 4.62600
207.566 4.75582
207.577 4.89384
207.587 5.03803
207.598 5.19186
207.608 5.35314
207.619 5.52582
207.629 5.70756
207.634 5.80462
207.640 5.90294
207.645 6.00448
207.650 6.10940
207.655 6.21999
207.661 6.33226
207.666 6.44844
207.671 6.56875
207.676 6.69583
207.681 6.82511
207.687 6.95919
207.692 7.09831
207.698 7.26260
207.704 7.43413
207.710 7.61334
207.715 7.80068
207.721 7.99664
207.727 8.20176
207.733 8.41657
207.739 8.63776
207.745 8.87356
207.751 9.12092
207.757 9.38053
207.762 9.64839
207.768 9.93450
207.774 10.2352
207.780 10.5513
207.786 10.8780
207.792 11.2275
207.798 11.5954
207.804 11.9826
207.809 12.3832
207.815 12.7677
207.820 13.1627
207.825 13.5845
207.830 14.0180
207.835 14.4097
207.839 14.8082
207.844 15.2226
207.848 15.6536
207.853 16.1018
207.857 16.5679
207.861 17.0527
207.866 17.5569
207.870 18.0812
207.875 18.6265
207.879 19.1934
207.883 19.7829
207.888 20.3958
207.892 21.0330
207.897 21.6953
207.901 22.3838
207.908 23.5690
207.915 24.8308
207.923 26.1736
207.930 27.6020
207.937 29.1208
207.944 30.7346
207.951 32.4486
207.958 34.2419
207.966 36.1701
207.973 38.2142
207.980 40.3795
207.987 42.6715
207.994 45.0959
208.002 47.6582
208.009 50.3641
208.016 53.2192
208.023 56.2292
208.030 59.3996
208.038 62.7358
208.045 66.2433
208.052 69.9272
208.059 73.7926
208.066 77.8443
208.074 82.0267
208.081 86.4619
208.088 91.0962
208.095 95.9333
208.102 100.905
208.109 106.154
208.117 111.614
208.124 117.287
208.131 123.091
208.138 129.190
208.145 135.504
208.160 148.772
208.174 162.881
208.189 177.804
208.203 193.501
208.217 209.918
208.232 226.984
208.246 244.492
208.260 262.586
208.275 281.034
208.304 318.336
208.332 355.369
208.361 390.837
208.375 407.614
208.390 423.476
208.404 438.255
208.418 451.698
208.433 463.839
208.447 474.439
208.462 483.373
208.476 490.490
208.490 495.773
208.505 499.158
208.523 500.659
208.525 500.626
208.532 500.173
208.540 499.199
208.554 495.725
208.574 487.794
208.590 479.214
208.605 468.640
208.623 454.837
208.640 439.110
208.657 421.635
208.674 402.680
208.688 385.314
208.703 367.238
208.732 329.693
208.766 285.386
208.800 242.266
208.817 221.615
208.834 201.789
208.851 182.917
208.868 165.098
208.886 148.309
208.894 140.402
208.903 132.792
208.911 125.479
208.920 118.465
208.928 111.749
208.937 105.329
208.945 99.1308
208.954 93.2958
208.962 87.7446
208.971 82.4717
208.979 77.4705
208.988 72.7340
208.996 68.2546
209.005 64.0242
209.013 59.9889
209.022 56.2337
209.030 52.7013
209.039 49.3827
209.047 46.2685
209.056 43.3496
209.064 40.6168
209.073 38.0609
209.081 35.6457
209.090 33.4185
209.098 31.3414
209.107 29.4061
209.115 27.6042
209.124 25.9279
209.132 24.3693
209.141 22.9212
209.147 21.9928
209.152 21.1102
209.158 20.2715
209.164 19.4746
209.170 18.7175
209.176 17.9982
209.187 16.6663
209.199 15.4649
209.210 14.3812
209.222 13.4037
209.234 12.5214
209.245 11.7246
209.257 11.0044
209.268 10.3528
209.280 9.76227
209.292 9.22643
209.303 8.73933
209.315 8.29569
209.326 7.89079
209.335 7.61311
209.344 7.35579
209.352 7.11412
209.361 6.88685
209.378 6.47101
209.395 6.10022
209.412 5.76590
209.429 5.46635
209.446 5.19484
